id,cluster_id,irradiance,farm_type,capacity,capacity_factor,power_generation,estimated_cost
3549,9,6.410954952,small_community,0.15,0.267,350.9997836,399000
3550,2,6.228833675,small_residential,0.005,0.26,11.36762146,13300
3551,2,6.228833675,large_community,5.0,0.26,11367.62146,13300000
3552,2,6.183570862,small_residential,0.005,0.258,11.28501682,13300
3553,2,6.183570862,small_residential,0.005,0.258,11.28501682,13300
3554,2,6.235395432,medium_utility,500.0,0.26,1137959.666,1330000000
3555,2,6.235395432,small_community,0.15,0.26,341.3878999,399000
3556,2,6.210609913,medium_utility,500.0,0.259,1133436.309,1330000000
3557,2,6.17766571,small_residential,0.005,0.257,11.27423992,13300
3558,2,6.135236263,small_utility,5.0,0.256,11196.80618,13300000
3559,2,6.081243515,medium_utility,500.0,0.253,1109826.941,1330000000
3560,2,6.081243515,large_community,5.0,0.253,11098.26941,13300000
3561,2,6.068947315,medium_residential,0.01,0.253,22.1516577,26600
3562,2,6.141476154,medium_community,2.0,0.256,4483.277592,5320000
3563,2,6.096910954,large_community,5.0,0.254,11126.86249,13300000
3564,13,6.012683868,large_utility,2000.0,0.251,4389259.224,5320000000
3565,13,6.050706387,large_community,5.0,0.252,11042.53916,13300000
3566,13,5.992146969,large_community,5.0,0.25,10935.66822,13300000
3567,13,6.064912796,medium_utility,500.0,0.253,1106846.585,1330000000
3568,13,6.064912796,small_utility,5.0,0.253,11068.46585,13300000
3569,13,5.996948719,medium_community,2.0,0.25,4377.772565,5320000
3570,13,5.926921844,large_utility,2000.0,0.247,4326652.946,5320000000
3571,13,5.926921844,medium_utility,500.0,0.247,1081663.237,1330000000
3572,13,5.948097229,large_utility,2000.0,0.248,4342110.977,5320000000
3573,13,5.89033556,small_residential,0.005,0.245,10.7498624,13300
3574,13,5.878216267,large_community,5.0,0.245,10727.74469,13300000
3575,13,5.878216267,large_utility,2000.0,0.245,4291097.875,5320000000
3576,13,5.582064152,medium_residential,0.01,0.233,20.37453415,26600
3577,13,5.582064152,medium_community,2.0,0.233,4074.906831,5320000
3578,13,5.54187727,medium_utility,500.0,0.231,1011392.602,1330000000
3579,13,5.54187727,medium_community,2.0,0.231,4045.570407,5320000
3580,13,5.553124905,small_utility,5.0,0.231,10134.45295,13300000
3581,13,5.553124905,small_community,0.15,0.231,304.0335885,399000
3582,0,5.376377583,medium_utility,500.0,0.224,981188.9089,1330000000
3583,0,5.254419804,large_utility,2000.0,0.219,3835726.457,5320000000
3584,0,5.287554264,large_residential,0.015,0.22,28.9493596,39900
3585,0,5.287554264,medium_utility,500.0,0.22,964978.6532,1330000000
3586,0,5.275654316,small_utility,5.0,0.22,9628.069127,13300000
3587,0,5.241295338,medium_residential,0.01,0.218,19.13072798,26600
3588,15,5.333216667,small_residential,0.005,0.222,9.733120417,13300
3589,15,5.389699936,medium_residential,0.01,0.225,19.67240477,26600
3590,4,5.309212208,large_community,5.0,0.221,9689.31228,13300000
3591,4,5.291599751,large_utility,2000.0,0.22,3862867.818,5320000000
3592,12,6.792382717,small_residential,0.005,0.283,12.39609846,13300
3593,12,6.792382717,small_community,0.15,0.283,371.8829538,399000
3594,1,6.499741077,small_utility,5.0,0.271,11862.02747,13300000
3595,1,6.142370224,medium_utility,500.0,0.256,1120982.566,1330000000
3596,1,6.142370224,large_residential,0.015,0.256,33.62947698,39900
3597,1,6.165363789,large_community,5.0,0.257,11251.78891,13300000
3598,1,6.185890198,medium_community,2.0,0.258,4515.699845,5320000
3599,1,6.195708752,large_residential,0.015,0.258,33.92150542,39900
3600,1,6.195708752,large_utility,2000.0,0.258,4522867.389,5320000000
3601,1,6.241395473,medium_residential,0.01,0.26,22.78109348,26600
3602,1,6.193077087,large_community,5.0,0.258,11302.36568,13300000
3603,1,6.22587204,large_residential,0.015,0.259,34.08664942,39900
3604,9,6.371208191,medium_community,2.0,0.265,4650.981979,5320000
3605,9,6.406261444,small_community,0.15,0.267,350.7428141,399000
3606,9,6.654831409,medium_utility,500.0,0.277,1214506.732,1330000000
3607,9,6.654831409,small_utility,5.0,0.277,12145.06732,13300000
3608,9,6.639421463,small_residential,0.005,0.277,12.11694417,13300
3609,9,6.503419876,small_community,0.15,0.271,356.0622382,399000
3610,9,6.46630621,small_utility,5.0,0.269,11801.00883,13300000
3611,9,6.440309525,small_community,0.15,0.268,352.6069465,399000
3612,9,6.470417023,small_community,0.15,0.27,354.255332,399000
3613,9,6.470417023,large_community,5.0,0.27,11808.51107,13300000
3614,9,6.460960388,large_residential,0.015,0.269,35.37375812,39900
3615,9,6.460960388,small_utility,5.0,0.269,11791.25271,13300000
3616,9,6.435239792,medium_residential,0.01,0.268,23.48862524,26600
3617,9,6.411189556,large_community,5.0,0.267,11700.42094,13300000
3618,9,6.411189556,large_residential,0.015,0.267,35.10126282,39900
3619,9,6.397146702,small_community,0.15,0.267,350.2437819,399000
3620,9,6.397146702,large_residential,0.015,0.267,35.02437819,39900
3621,9,6.404253483,large_community,5.0,0.267,11687.76261,13300000
3622,9,6.404253483,large_residential,0.015,0.267,35.06328782,39900
3623,9,6.410954952,small_community,0.15,0.267,350.9997836,399000
3624,2,6.229958057,medium_utility,500.0,0.26,1136967.345,1330000000
3625,2,6.185108662,small_utility,5.0,0.258,11287.82331,13300000
3626,2,6.185108662,small_residential,0.005,0.258,11.28782331,13300
3627,2,6.197494507,large_residential,0.015,0.258,33.93128243,39900
3628,2,6.197494507,medium_utility,500.0,0.258,1131042.748,1330000000
3629,2,6.235798359,medium_utility,500.0,0.26,1138033.201,1330000000
3630,2,6.235798359,medium_residential,0.01,0.26,22.76066401,26600
3631,2,6.165918827,medium_community,2.0,0.257,4501.120744,5320000
3632,2,6.135236263,large_community,5.0,0.256,11196.80618,13300000
3633,2,6.135236263,medium_residential,0.01,0.256,22.39361236,26600
3634,2,6.081243515,large_residential,0.015,0.253,33.29480824,39900
3635,2,6.081243515,small_utility,5.0,0.253,11098.26941,13300000
3636,2,6.068947315,large_residential,0.015,0.253,33.22748655,39900
3637,2,6.090467453,small_community,0.15,0.254,333.4530931,399000
3638,2,6.090467453,medium_residential,0.01,0.254,22.2302062,26600
3639,2,6.121362686,large_community,5.0,0.255,11171.4869,13300000
3640,13,6.064912796,large_residential,0.015,0.253,33.20539756,39900
3641,13,5.89033556,medium_residential,0.01,0.245,21.49972479,26600
3642,13,5.878216267,small_residential,0.005,0.245,10.72774469,13300
3643,13,5.878216267,small_residential,0.005,0.245,10.72774469,13300
3644,13,5.582064152,large_utility,2000.0,0.233,4074906.831,5320000000
3645,13,5.54187727,large_residential,0.015,0.231,30.34177805,39900
3646,13,5.54187727,large_residential,0.015,0.231,30.34177805,39900
3647,13,5.553124905,small_utility,5.0,0.231,10134.45295,13300000
3648,13,5.553124905,medium_community,2.0,0.231,4053.781181,5320000
3649,0,5.376377583,large_community,5.0,0.224,9811.889089,13300000
3650,0,5.376377583,small_community,0.15,0.224,294.3566727,399000
3651,0,5.345500946,small_community,0.15,0.223,292.6661768,399000
3652,0,5.313487053,small_community,0.15,0.221,290.9134162,399000
3653,0,5.313487053,large_residential,0.015,0.221,29.09134162,39900
3654,0,5.299606323,small_residential,0.005,0.221,9.671781539,13300
3655,0,5.254419804,large_community,5.0,0.219,9589.316142,13300000
3656,0,5.254419804,medium_community,2.0,0.219,3835.726457,5320000
3657,0,5.287554264,medium_residential,0.01,0.22,19.29957306,26600
3658,0,5.287554264,small_community,0.15,0.22,289.493596,399000
3659,0,5.275654316,small_residential,0.005,0.22,9.628069127,13300
3660,0,5.196921349,medium_community,2.0,0.217,3793.752585,5320000
3661,15,5.401107788,medium_residential,0.01,0.225,19.71404343,26600
3662,15,5.389699936,medium_community,2.0,0.225,3934.480953,5320000
3663,15,5.389699936,small_residential,0.005,0.225,9.836202383,13300
3664,15,5.299969196,small_residential,0.005,0.221,9.672443783,13300
3665,4,5.400755405,small_community,0.15,0.225,295.6913584,399000
3666,1,6.178137302,large_residential,0.015,0.257,33.82530173,39900
3667,1,6.142370224,large_residential,0.015,0.256,33.62947698,39900
3668,1,6.142370224,large_utility,2000.0,0.256,4483930.264,5320000000
3669,1,6.152272701,medium_community,2.0,0.256,4491.159072,5320000
3670,1,6.148295879,large_residential,0.015,0.256,33.66191994,39900
3671,1,6.148295879,medium_utility,500.0,0.256,1122063.998,1330000000
3672,1,6.201574802,medium_community,2.0,0.258,4527.149605,5320000
3673,1,6.27085638,medium_community,2.0,0.261,4577.725157,5320000
3674,1,6.193077087,large_utility,2000.0,0.258,4520946.274,5320000000
3675,9,6.334909916,small_utility,5.0,0.264,11561.2106,13300000
3676,9,6.406261444,small_utility,5.0,0.267,11691.42714,13300000
3677,9,6.654831409,small_community,0.15,0.277,364.3520196,399000
3678,9,6.654831409,large_community,5.0,0.277,12145.06732,13300000
3679,9,6.639421463,medium_residential,0.01,0.277,24.23388834,26600
3680,9,6.684597015,medium_utility,500.0,0.279,1219938.955,1330000000
3681,9,6.503419876,medium_residential,0.01,0.271,23.73748255,26600
3682,9,6.394637585,medium_community,2.0,0.266,4668.085437,5320000
3683,9,6.37641573,small_utility,5.0,0.266,11636.95871,13300000
3684,9,6.37641573,medium_residential,0.01,0.266,23.27391741,26600
3685,9,6.374636173,large_community,5.0,0.266,11633.71102,13300000
3686,9,6.447101593,small_residential,0.005,0.269,11.76596041,13300
3687,9,6.460960388,large_utility,2000.0,0.269,4716501.083,5320000000
3688,9,6.460960388,medium_utility,500.0,0.269,1179125.271,1330000000
3689,9,6.435239792,medium_utility,500.0,0.268,1174431.262,1330000000
3690,9,6.411189556,small_community,0.15,0.267,351.0126282,399000
3691,9,6.411189556,small_community,0.15,0.267,351.0126282,399000
3692,9,6.397146702,small_residential,0.005,0.267,11.67479273,13300
3693,9,6.39635849,medium_utility,500.0,0.267,1167335.424,1330000000
3694,9,6.442268848,medium_utility,500.0,0.268,1175714.065,1330000000
3695,2,6.443338871,medium_community,2.0,0.268,4703.637376,5320000
3696,2,6.488055706,large_residential,0.015,0.27,35.52210499,39900
3697,2,6.229958057,medium_community,2.0,0.26,4547.869382,5320000
3698,2,6.185108662,small_residential,0.005,0.258,11.28782331,13300
3699,2,6.185108662,medium_utility,500.0,0.258,1128782.331,1330000000
3700,2,6.197494507,large_community,5.0,0.258,11310.42748,13300000
3701,2,6.197494507,medium_utility,500.0,0.258,1131042.748,1330000000
3702,2,6.235798359,medium_utility,500.0,0.26,1138033.201,1330000000
3703,2,6.235798359,medium_community,2.0,0.26,4552.132802,5320000
3704,2,6.165918827,small_community,0.15,0.257,337.5840558,399000
3705,2,6.135236263,medium_utility,500.0,0.256,1119680.618,1330000000
3706,2,6.135236263,medium_residential,0.01,0.256,22.39361236,26600
3707,2,6.081243515,large_community,5.0,0.253,11098.26941,13300000
3708,2,6.090467453,small_utility,5.0,0.254,11115.1031,13300000
3709,13,5.992146969,small_utility,5.0,0.25,10935.66822,13300000
3710,13,5.575241089,large_utility,2000.0,0.232,4069925.995,5320000000
3711,13,5.575241089,medium_community,2.0,0.232,4069.925995,5320000
3712,0,5.439950943,medium_residential,0.01,0.227,19.85582094,26600
3713,0,5.365300655,medium_residential,0.01,0.224,19.58334739,26600
3714,0,5.339521885,large_utility,2000.0,0.222,3897850.976,5320000000
3715,0,5.380521774,small_utility,5.0,0.224,9819.452238,13300000
3716,0,5.337441921,medium_residential,0.01,0.222,19.48166301,26600
3717,0,5.317260265,large_community,5.0,0.222,9703.999984,13300000
3718,0,5.232843876,medium_utility,500.0,0.218,954994.0074,1330000000
3719,0,5.232843876,medium_utility,500.0,0.218,954994.0074,1330000000
3720,0,5.284083366,medium_community,2.0,0.22,3857.380857,5320000
3721,0,5.284083366,large_utility,2000.0,0.22,3857380.857,5320000000
3722,0,5.231453419,large_community,5.0,0.218,9547.40249,13300000
3723,15,5.354932785,medium_residential,0.01,0.223,19.54550467,26600
3724,15,5.337713242,large_utility,2000.0,0.222,3896530.667,5320000000
3725,15,5.337713242,medium_community,2.0,0.222,3896.530667,5320000
3726,15,5.223038673,small_utility,5.0,0.218,9532.045578,13300000
3727,4,5.43061018,large_residential,0.015,0.226,29.73259074,39900
3728,4,5.43470192,small_community,0.15,0.226,297.5499301,399000
3729,1,6.148736477,small_utility,5.0,0.256,11221.44407,13300000
3730,1,6.148736477,medium_utility,500.0,0.256,1122144.407,1330000000
3731,1,6.174061298,large_community,5.0,0.257,11267.66187,13300000
3732,1,6.152272701,medium_utility,500.0,0.256,1122789.768,1330000000
3733,1,6.152272701,medium_residential,0.01,0.256,22.45579536,26600
3734,1,6.148295879,small_community,0.15,0.256,336.6191994,399000
3735,1,6.148295879,small_residential,0.005,0.256,11.22063998,13300
3736,1,6.201574802,large_utility,2000.0,0.258,4527149.605,5320000000
3737,1,6.27085638,large_utility,2000.0,0.261,4577725.157,5320000000
3738,1,6.489963531,medium_residential,0.01,0.27,23.68836689,26600
3739,9,6.334909916,large_residential,0.015,0.264,34.68363179,39900
3740,9,6.334909916,small_community,0.15,0.264,346.8363179,399000
3741,9,6.611586094,large_utility,2000.0,0.275,4826457.849,5320000000
3742,9,6.611586094,small_community,0.15,0.275,361.9843386,399000
3743,9,6.621256351,large_residential,0.015,0.276,36.25137852,39900
3744,9,6.621256351,medium_utility,500.0,0.276,1208379.284,1330000000
3745,9,6.424015522,medium_residential,0.01,0.268,23.44765666,26600
3746,9,6.394637585,small_community,0.15,0.266,350.1064078,399000
3747,9,6.37641573,medium_utility,500.0,0.266,1163695.871,1330000000
3748,9,6.37641573,medium_utility,500.0,0.266,1163695.871,1330000000
3749,9,6.374636173,medium_utility,500.0,0.266,1163371.102,1330000000
3750,9,6.447101593,medium_residential,0.01,0.269,23.53192081,26600
3751,9,6.428520203,medium_utility,500.0,0.268,1173204.937,1330000000
3752,9,6.428520203,small_residential,0.005,0.268,11.73204937,13300
3753,9,6.434344769,small_residential,0.005,0.268,11.7426792,13300
3754,9,6.434344769,small_residential,0.005,0.268,11.7426792,13300
3755,9,6.455133438,medium_utility,500.0,0.269,1178061.852,1330000000
3756,9,6.455133438,medium_utility,500.0,0.269,1178061.852,1330000000
3757,9,6.398237228,large_utility,2000.0,0.267,4670713.176,5320000000
3758,9,6.442268848,large_residential,0.015,0.268,35.27142194,39900
3759,2,6.495456696,large_utility,2000.0,0.271,4741683.388,5320000000
3760,2,6.495456696,large_residential,0.015,0.271,35.56262541,39900
3761,2,6.488927364,large_utility,2000.0,0.27,4736916.976,5320000000
3762,2,6.488927364,small_residential,0.005,0.27,11.84229244,13300
3763,2,6.463291645,medium_utility,500.0,0.269,1179550.725,1330000000
3764,2,6.463291645,medium_utility,500.0,0.269,1179550.725,1330000000
3765,2,6.38482666,small_utility,5.0,0.266,11652.30865,13300000
3766,2,6.38482666,medium_community,2.0,0.266,4660.923462,5320000
3767,2,6.2380023,small_residential,0.005,0.26,11.3843542,13300
3768,2,6.161977768,small_residential,0.005,0.257,11.24560943,13300
3769,2,6.161977768,small_residential,0.005,0.257,11.24560943,13300
3770,2,6.171503067,large_residential,0.015,0.257,33.78897929,39900
3771,2,6.171503067,large_community,5.0,0.257,11262.9931,13300000
3772,2,6.094738483,medium_utility,500.0,0.254,1112289.773,1330000000
3773,2,6.094738483,small_residential,0.005,0.254,11.12289773,13300
3774,2,6.045444489,large_residential,0.015,0.252,33.09880858,39900
3775,2,6.045444489,small_utility,5.0,0.252,11032.93619,13300000
3776,2,6.064855099,medium_residential,0.01,0.253,22.13672111,26600
3777,2,6.02857399,small_community,0.15,0.251,330.064426,399000
3778,13,6.005168438,large_residential,0.015,0.25,32.8782972,39900
3779,13,6.005168438,small_utility,5.0,0.25,10959.4324,13300000
3780,13,5.983612061,large_utility,2000.0,0.249,4368036.805,5320000000
3781,13,5.791408062,large_residential,0.015,0.241,31.70795914,39900
3782,13,5.791408062,medium_residential,0.01,0.241,21.13863943,26600
3783,0,5.339521885,medium_community,2.0,0.222,3897.850976,5320000
3784,0,5.339521885,large_residential,0.015,0.222,29.23388232,39900
3785,0,5.397099972,large_residential,0.015,0.225,29.54912235,39900
3786,0,5.337441921,large_community,5.0,0.222,9740.831506,13300000
3787,0,5.317260265,medium_utility,500.0,0.222,970399.9984,1330000000
3788,0,5.319424152,small_utility,5.0,0.222,9707.949077,13300000
3789,0,5.319424152,large_community,5.0,0.222,9707.949077,13300000
3790,0,5.297680378,small_utility,5.0,0.221,9668.26669,13300000
3791,0,5.320376873,small_community,0.15,0.222,291.2906338,399000
3792,0,5.29393816,medium_residential,0.01,0.221,19.32287428,26600
3793,0,5.232843876,small_utility,5.0,0.218,9549.940074,13300000
3794,0,5.232843876,medium_community,2.0,0.218,3819.976029,5320000
3795,0,5.284083366,large_residential,0.015,0.22,28.93035643,39900
3796,0,5.284083366,medium_community,2.0,0.22,3857.380857,5320000
3797,0,5.231453419,small_utility,5.0,0.218,9547.40249,13300000
3798,15,5.354932785,small_residential,0.005,0.223,9.772752333,13300
3799,15,5.354932785,large_community,5.0,0.223,9772.752333,13300000
3800,15,5.337713242,large_utility,2000.0,0.222,3896530.667,5320000000
3801,15,5.32046175,small_community,0.15,0.222,291.2952808,399000
3802,4,5.442595005,medium_community,2.0,0.227,3973.094354,5320000
3803,4,5.37979126,small_residential,0.005,0.224,9.81811905,13300
3804,12,6.902679443,medium_community,2.0,0.288,5038.955993,5320000
3805,12,6.902679443,small_utility,5.0,0.288,12597.38998,13300000
3806,1,6.121154308,small_community,0.15,0.255,335.1331984,399000
3807,1,6.147053242,large_utility,2000.0,0.256,4487348.867,5320000000
3808,1,6.147053242,medium_residential,0.01,0.256,22.43674433,26600
3809,1,6.152272701,small_residential,0.005,0.256,11.22789768,13300
3810,1,6.139253139,medium_residential,0.01,0.256,22.40827396,26600
3811,1,6.148295879,medium_community,2.0,0.256,4488.255992,5320000
3812,1,6.296638966,small_community,0.15,0.262,344.7409834,399000
3813,1,6.331525803,medium_community,2.0,0.264,4622.013836,5320000
3814,1,6.331525803,large_residential,0.015,0.264,34.66510377,39900
3815,1,6.313766003,medium_community,2.0,0.263,4609.049182,5320000
3816,1,6.494207859,small_utility,5.0,0.271,11851.92934,13300000
3817,1,6.494207859,small_residential,0.005,0.271,11.85192934,13300
3818,1,6.489963531,small_community,0.15,0.27,355.3255033,399000
3819,1,6.501148224,large_community,5.0,0.271,11864.59551,13300000
3820,9,6.384585857,medium_utility,500.0,0.266,1165186.919,1330000000
3821,9,6.516248703,small_residential,0.005,0.272,11.89215388,13300
3822,9,6.567128658,small_utility,5.0,0.274,11985.0098,13300000
3823,9,6.611586094,large_residential,0.015,0.275,36.19843386,39900
3824,9,6.611586094,small_residential,0.005,0.275,12.06614462,13300
3825,9,6.621256351,medium_community,2.0,0.276,4833.517136,5320000
3826,9,6.621256351,medium_community,2.0,0.276,4833.517136,5320000
3827,9,6.616696835,medium_utility,500.0,0.276,1207547.172,1330000000
3828,9,6.616696835,large_utility,2000.0,0.276,4830188.69,5320000000
3829,9,6.394637585,small_community,0.15,0.266,350.1064078,399000
3830,9,6.33947134,large_residential,0.015,0.264,34.70860559,39900
3831,9,6.370361328,medium_utility,500.0,0.265,1162590.942,1330000000
3832,9,6.370361328,small_community,0.15,0.265,348.7772827,399000
3833,9,6.413239002,small_utility,5.0,0.267,11704.16118,13300000
3834,9,6.413239002,medium_utility,500.0,0.267,1170416.118,1330000000
3835,9,6.417623043,large_community,5.0,0.267,11712.16205,13300000
3836,9,6.428520203,medium_community,2.0,0.268,4692.819748,5320000
3837,9,6.428520203,small_community,0.15,0.268,351.9614811,399000
3838,9,6.434344769,medium_residential,0.01,0.268,23.48535841,26600
3839,9,6.434344769,large_community,5.0,0.268,11742.6792,13300000
3840,9,6.455133438,medium_community,2.0,0.269,4712.24741,5320000
3841,9,6.455133438,small_utility,5.0,0.269,11780.61852,13300000
3842,9,6.436752319,large_residential,0.015,0.268,35.24121895,39900
3843,9,6.436828136,small_residential,0.005,0.268,11.74721135,13300
3844,2,6.469428539,large_community,5.0,0.27,11806.70708,13300000
3845,2,6.495456696,small_community,0.15,0.271,355.6262541,399000
3846,2,6.495456696,small_community,0.15,0.271,355.6262541,399000
3847,2,6.488927364,medium_utility,500.0,0.27,1184229.244,1330000000
3848,2,6.488927364,medium_utility,500.0,0.27,1184229.244,1330000000
3849,2,6.463291645,medium_residential,0.01,0.269,23.5910145,26600
3850,2,6.463291645,small_utility,5.0,0.269,11795.50725,13300000
3851,2,6.426950455,small_community,0.15,0.268,351.8755374,399000
3852,2,6.40486002,small_residential,0.005,0.267,11.68886954,13300
3853,2,6.415081024,medium_residential,0.01,0.267,23.41504574,26600
3854,2,6.415081024,medium_community,2.0,0.267,4683.009148,5320000
3855,2,6.38482666,large_utility,2000.0,0.266,4660923.462,5320000000
3856,2,6.38482666,small_community,0.15,0.266,349.5692596,399000
3857,2,6.397265911,large_residential,0.015,0.267,35.02503086,39900
3858,2,6.397265911,small_community,0.15,0.267,350.2503086,399000
3859,2,6.161977768,large_utility,2000.0,0.257,4498243.771,5320000000
3860,2,6.161977768,medium_utility,500.0,0.257,1124560.943,1330000000
3861,2,6.171503067,large_utility,2000.0,0.257,4505197.239,5320000000
3862,2,6.171503067,small_utility,5.0,0.257,11262.9931,13300000
3863,2,6.094738483,medium_community,2.0,0.254,4449.159093,5320000
3864,2,6.094738483,medium_utility,500.0,0.254,1112289.773,1330000000
3865,2,6.080003262,medium_residential,0.01,0.253,22.19201191,26600
3866,13,6.005168438,medium_residential,0.01,0.25,21.9188648,26600
3867,13,6.005168438,small_residential,0.005,0.25,10.9594324,13300
3868,13,5.983612061,medium_utility,500.0,0.249,1092009.201,1330000000
3869,13,5.791408062,large_residential,0.015,0.241,31.70795914,39900
3870,13,5.791408062,large_community,5.0,0.241,10569.31971,13300000
3871,13,5.781926632,large_community,5.0,0.241,10552.0161,13300000
3872,0,5.348741531,large_residential,0.015,0.223,29.28435988,39900
3873,0,5.328979015,medium_utility,500.0,0.222,972538.6702,1330000000
3874,0,5.328979015,medium_residential,0.01,0.222,19.4507734,26600
3875,0,5.336645126,medium_community,2.0,0.222,3895.750942,5320000
3876,0,5.333704472,medium_community,2.0,0.222,3893.604265,5320000
3877,0,5.294770718,large_community,5.0,0.221,9662.95656,13300000
3878,0,5.342969418,medium_residential,0.01,0.223,19.50183838,26600
3879,0,5.342969418,medium_utility,500.0,0.223,975091.9188,1330000000
3880,0,5.35447073,small_utility,5.0,0.223,9771.909082,13300000
3881,0,5.295284748,small_utility,5.0,0.221,9663.894665,13300000
3882,0,5.361804962,small_community,0.15,0.223,293.5588217,399000
3883,0,5.361804962,large_residential,0.015,0.223,29.35588217,39900
3884,4,5.351871014,small_utility,5.0,0.223,9767.164601,13300000
3885,12,6.631223202,large_residential,0.015,0.276,36.30594703,39900
3886,12,6.631223202,small_residential,0.005,0.276,12.10198234,13300
3887,12,6.664772511,small_community,0.15,0.278,364.896295,399000
3888,12,6.664772511,small_community,0.15,0.278,364.896295,399000
3889,12,6.735242844,small_community,0.15,0.281,368.7545457,399000
3890,12,6.902679443,medium_utility,500.0,0.288,1259738.998,1330000000
3891,12,6.902679443,small_community,0.15,0.288,377.9216995,399000
3892,12,6.920967579,medium_utility,500.0,0.288,1263076.583,1330000000
3893,1,6.121154308,medium_residential,0.01,0.255,22.34221322,26600
3894,1,6.121154308,large_residential,0.015,0.255,33.51331984,39900
3895,1,6.132617474,medium_community,2.0,0.256,4476.810756,5320000
3896,1,6.139253139,small_utility,5.0,0.256,11204.13698,13300000
3897,1,6.139253139,large_residential,0.015,0.256,33.61241094,39900
3898,1,6.296638966,small_utility,5.0,0.262,11491.36611,13300000
3899,1,6.331525803,large_utility,2000.0,0.264,4622013.836,5320000000
3900,1,6.331525803,medium_utility,500.0,0.264,1155503.459,1330000000
3901,1,6.313766003,small_utility,5.0,0.263,11522.62296,13300000
3902,1,6.313766003,large_residential,0.015,0.263,34.56786887,39900
3903,9,6.516248703,small_utility,5.0,0.272,11892.15388,13300000
3904,9,6.516248703,medium_utility,500.0,0.272,1189215.388,1330000000
3905,9,6.567128658,large_utility,2000.0,0.274,4794003.92,5320000000
3906,9,6.59249258,large_utility,2000.0,0.275,4812519.583,5320000000
3907,9,6.616446018,small_residential,0.005,0.276,12.07501398,13300
3908,9,6.616446018,medium_utility,500.0,0.276,1207501.398,1330000000
3909,9,6.571427822,medium_residential,0.01,0.274,23.98571155,26600
3910,9,6.571427822,large_community,5.0,0.274,11992.85578,13300000
3911,9,6.332150936,large_community,5.0,0.264,11556.17546,13300000
3912,9,6.332150936,large_residential,0.015,0.264,34.66852637,39900
3913,9,6.33947134,small_utility,5.0,0.264,11569.5352,13300000
3914,9,6.370361328,large_utility,2000.0,0.265,4650363.769,5320000000
3915,9,6.413239002,small_residential,0.005,0.267,11.70416118,13300
3916,9,6.413239002,large_community,5.0,0.267,11704.16118,13300000
3917,9,6.404720783,small_residential,0.005,0.267,11.68861543,13300
3918,9,6.417623043,small_community,0.15,0.267,351.3648616,399000
3919,9,6.428520203,medium_community,2.0,0.268,4692.819748,5320000
3920,9,6.428520203,large_residential,0.015,0.268,35.19614811,39900
3921,9,6.445481777,large_residential,0.015,0.269,35.28901273,39900
3922,9,6.445481777,large_utility,2000.0,0.269,4705201.697,5320000000
3923,9,6.515651703,medium_community,2.0,0.271,4756.425743,5320000
3924,9,6.436752319,large_residential,0.015,0.268,35.24121895,39900
3925,9,6.469203949,large_utility,2000.0,0.27,4722518.883,5320000000
3926,9,6.472635746,small_community,0.15,0.27,354.3768071,399000
3927,9,6.472635746,large_residential,0.015,0.27,35.43768071,39900
3928,2,6.469428539,large_community,5.0,0.27,11806.70708,13300000
3929,2,6.469428539,medium_residential,0.01,0.27,23.61341417,26600
3930,2,6.387931824,small_utility,5.0,0.266,11657.97558,13300000
3931,2,6.412176132,medium_community,2.0,0.267,4680.888576,5320000
3932,2,6.412176132,medium_residential,0.01,0.267,23.40444288,26600
3933,2,6.48043108,large_community,5.0,0.27,11826.78672,13300000
3934,2,6.48043108,large_residential,0.015,0.27,35.48036016,39900
3935,2,6.427631378,small_residential,0.005,0.268,11.73042726,13300
3936,2,6.427631378,medium_community,2.0,0.268,4692.170906,5320000
3937,2,6.425785065,small_community,0.15,0.268,351.8117323,399000
3938,2,6.425785065,small_utility,5.0,0.268,11727.05774,13300000
3939,2,6.333909988,medium_community,2.0,0.264,4623.754291,5320000
3940,2,6.333909988,large_community,5.0,0.264,11559.38573,13300000
3941,2,6.354583263,small_utility,5.0,0.265,11597.11445,13300000
3942,2,6.354583263,large_utility,2000.0,0.265,4638845.782,5320000000
3943,2,6.35124588,medium_residential,0.01,0.265,23.18204746,26600
3944,2,6.208021164,large_utility,2000.0,0.259,4531855.45,5320000000
3945,2,6.140889645,large_utility,2000.0,0.256,4482849.441,5320000000
3946,2,6.140889645,small_community,0.15,0.256,336.2137081,399000
3947,2,6.083687305,medium_community,2.0,0.253,4441.091733,5320000
3948,2,6.083687305,small_community,0.15,0.253,333.0818799,399000
3949,13,6.065331936,large_utility,2000.0,0.253,4427692.313,5320000000
3950,13,6.065331936,small_residential,0.005,0.253,11.06923078,13300
3951,13,6.04299736,small_residential,0.005,0.252,11.02847018,13300
3952,13,5.962790012,large_residential,0.015,0.248,32.64627532,39900
3953,13,5.962790012,medium_residential,0.01,0.248,21.76418354,26600
3954,13,5.909640789,large_residential,0.015,0.246,32.35528332,39900
3955,13,5.863679886,small_utility,5.0,0.244,10701.21579,13300000
3956,13,5.545262814,large_residential,0.015,0.231,30.36031391,39900
3957,13,5.53346777,medium_utility,500.0,0.231,1009857.868,1330000000
3958,13,5.53346777,large_community,5.0,0.231,10098.57868,13300000
3959,0,5.328979015,large_utility,2000.0,0.222,3890154.681,5320000000
3960,0,5.336645126,small_community,0.15,0.222,292.1813206,399000
