id,lat,long,state,farm_type,irradiance,lcoe,capacity,capacity_factor,power_generation,estimated_cost
7015,35.191486,-104.620453,New Mexico,medium_residential,6.570619106,34,0.01,0.274,23.98275974,26600
7016,35.193447,-104.598145,New Mexico,large_residential,6.546283245,34,0.015,0.273,35.84090077,39900
7017,35.240997,-104.040085,New Mexico,medium_utility,6.493801594,34,500.0,0.271,1185118.791,1330000000
7018,35.244659,-103.995392,New Mexico,large_utility,6.479257584,34,2000.0,0.27,4729858.036,5320000000
7019,35.246487,-103.973053,New Mexico,medium_community,6.479257584,34,2.0,0.27,4729.858036,5320000
7020,35.24831,-103.950714,New Mexico,small_residential,6.504285812,34,0.005,0.271,11.87032161,13300
7021,35.250126,-103.928375,New Mexico,large_residential,6.504285812,34,0.015,0.271,35.61096482,39900
7022,35.25193,-103.906036,New Mexico,medium_residential,6.466821194,34,0.01,0.269,23.60389736,26600
7023,35.253731,-103.883667,New Mexico,large_community,6.466821194,34,5.0,0.269,11801.94868,13300000
7024,35.255539,-103.861328,New Mexico,medium_community,6.469520569,34,2.0,0.27,4722.750015,5320000
7025,35.332832,-102.832031,Texas,medium_community,6.341959,39,2.0,0.264,4629.63007,5320000
7026,35.3344,-102.809631,Texas,medium_residential,6.341959,39,0.01,0.264,23.14815035,26600
7027,35.335945,-102.787231,Texas,medium_residential,6.342976093,39,0.01,0.264,23.15186274,26600
7028,35.337502,-102.764832,Texas,small_residential,6.342976093,39,0.005,0.264,11.57593137,13300
7029,35.340588,-102.720032,Texas,small_utility,6.385820866,39,5.0,0.266,11654.12308,13300000
7030,35.342125,-102.697601,Texas,medium_community,6.388004303,39,2.0,0.266,4663.243141,5320000
7031,35.343655,-102.675201,Texas,large_community,6.356750488,39,5.0,0.265,11601.06964,13300000
7032,35.346699,-102.630371,Texas,large_utility,6.306587696,39,2000.0,0.263,4603809.018,5320000000
7033,35.348209,-102.607971,Texas,medium_residential,6.306587696,39,0.01,0.263,23.01904509,26600
7034,35.34972,-102.585571,Texas,small_community,6.353818417,39,0.15,0.265,347.8715583,399000
7035,35.351231,-102.563141,Texas,large_community,6.318880558,39,5.0,0.263,11531.95702,13300000
7036,35.35273,-102.54071,Texas,small_community,6.334085464,39,0.15,0.264,346.7911792,399000
7037,35.354218,-102.518311,Texas,small_community,6.331366062,39,0.15,0.264,346.6422919,399000
7038,35.355709,-102.495911,Texas,small_community,6.331366062,39,0.15,0.264,346.6422919,399000
7039,35.357193,-102.47348,Texas,medium_residential,6.292106152,39,0.01,0.262,22.96618745,26600
7040,35.358673,-102.45105,Texas,small_residential,6.292106152,39,0.005,0.262,11.48309373,13300
7041,35.360146,-102.42865,Texas,medium_utility,6.321607113,39,500.0,0.263,1153693.298,1330000000
7042,35.361614,-102.406219,Texas,large_residential,6.321607113,39,0.015,0.263,34.61079894,39900
7043,35.363079,-102.383789,Texas,medium_residential,6.327241421,39,0.01,0.264,23.09443119,26600
7044,35.364532,-102.361389,Texas,medium_residential,6.327241421,39,0.01,0.264,23.09443119,26600
7045,35.365993,-102.338959,Texas,medium_community,6.285620213,39,2.0,0.262,4588.502755,5320000
7046,35.367435,-102.316528,Texas,large_community,6.284163952,39,5.0,0.262,11468.59921,13300000
7047,35.421165,-101.418762,Texas,medium_residential,6.172821522,39,0.01,0.257,22.53079856,26600
7048,35.422401,-101.396301,Texas,medium_residential,6.163072586,39,0.01,0.257,22.49521494,26600
7049,35.423641,-101.37381,Texas,medium_community,6.163072586,39,2.0,0.257,4499.042988,5320000
7050,35.424862,-101.351349,Texas,large_utility,6.157516479,39,2000.0,0.257,4494987.03,5320000000
7051,35.426094,-101.328888,Texas,medium_community,6.157516479,39,2.0,0.257,4494.98703,5320000
7052,35.427299,-101.306427,Texas,small_community,6.156635761,39,0.15,0.257,337.0758079,399000
7053,35.434502,-101.1716,Texas,large_residential,6.189939499,39,0.015,0.258,33.88991876,39900
7054,35.446087,-100.946838,Texas,large_community,6.160591602,39,5.0,0.257,11243.07967,13300000
7055,35.44722,-100.924377,Texas,small_residential,6.160591602,39,0.005,0.257,11.24307967,13300
7056,35.448349,-100.901886,Texas,medium_community,6.146987438,39,2.0,0.256,4487.30083,5320000
7057,35.450581,-100.856934,Texas,large_utility,6.134517193,39,2000.0,0.256,4478197.551,5320000000
7058,35.495422,-99.844482,Oklahoma,small_residential,6.001485348,41,0.005,0.25,10.95271076,13300
7059,35.4963,-99.82196,Oklahoma,medium_utility,6.025249958,41,500.0,0.251,1099608.117,1330000000
7060,35.497181,-99.799438,Oklahoma,medium_residential,5.986829281,41,0.01,0.249,21.85192688,26600
7061,35.498043,-99.776947,Oklahoma,large_utility,5.986829281,41,2000.0,0.249,4370385.375,5320000000
7062,35.498909,-99.754425,Oklahoma,small_utility,6.02488327,41,5.0,0.251,10995.41197,13300000
7063,35.499763,-99.731903,Oklahoma,small_utility,6.02488327,41,5.0,0.251,10995.41197,13300000
7064,35.50061,-99.709381,Oklahoma,large_residential,6.032119751,41,0.015,0.251,33.02585564,39900
7065,35.501465,-99.68689,Oklahoma,small_community,6.032119751,41,0.15,0.251,330.2585564,399000
7066,35.502308,-99.664368,Oklahoma,medium_residential,6.013335705,41,0.01,0.251,21.94867532,26600
7067,35.503139,-99.641846,Oklahoma,medium_residential,6.013335705,41,0.01,0.251,21.94867532,26600
7068,35.503983,-99.619324,Oklahoma,small_community,5.999391556,41,0.15,0.25,328.4666877,399000
7069,35.504795,-99.596802,Oklahoma,medium_residential,5.976033688,41,0.01,0.249,21.81252296,26600
7070,35.508858,-99.484192,Oklahoma,small_residential,5.953498363,41,0.005,0.248,10.86513451,13300
7071,35.509651,-99.46167,Oklahoma,large_utility,5.95678091,41,2000.0,0.248,4348450.064,5320000000
7072,35.510437,-99.439148,Oklahoma,large_utility,5.940733433,41,2000.0,0.248,4336735.406,5320000000
7073,35.511227,-99.416626,Oklahoma,small_community,5.940733433,41,0.15,0.248,325.2551555,399000
7074,35.512016,-99.394104,Oklahoma,large_residential,5.924859524,41,0.015,0.247,32.43860589,39900
7075,35.512794,-99.371582,Oklahoma,large_residential,5.924859524,41,0.015,0.247,32.43860589,39900
7076,35.513554,-99.34906,Oklahoma,medium_utility,5.940282822,41,500.0,0.248,1084101.615,1330000000
7077,35.514313,-99.326508,Oklahoma,large_utility,5.940282822,41,2000.0,0.248,4336406.46,5320000000
7078,35.518066,-99.213867,Oklahoma,large_utility,5.863519192,41,2000.0,0.244,4280369.01,5320000000
7079,35.518803,-99.191345,Oklahoma,medium_community,5.87695837,41,2.0,0.245,4290.17961,5320000
7080,35.528526,-98.875885,Oklahoma,medium_utility,5.842596531,41,500.0,0.243,1066273.867,1330000000
7081,35.52919,-98.853333,Oklahoma,medium_community,5.842596531,41,2.0,0.243,4265.095468,5320000
7082,35.529839,-98.830811,Oklahoma,small_residential,5.843708038,41,0.005,0.243,10.66476717,13300
7083,35.530487,-98.808258,Oklahoma,small_residential,5.843708038,41,0.005,0.243,10.66476717,13300
7084,35.531124,-98.785736,Oklahoma,large_community,5.900138378,41,5.0,0.246,10767.75254,13300000
7085,35.531761,-98.763184,Oklahoma,medium_community,5.900138378,41,2.0,0.246,4307.101016,5320000
7086,35.532398,-98.740662,Oklahoma,small_community,5.858764172,41,0.15,0.244,320.7673384,399000
7087,35.533024,-98.718109,Oklahoma,small_community,5.847515106,41,0.15,0.244,320.1514521,399000
7088,35.533634,-98.695557,Oklahoma,large_residential,5.847515106,41,0.015,0.244,32.01514521,39900
7089,35.534245,-98.673035,Oklahoma,small_utility,5.805486202,41,5.0,0.242,10595.01232,13300000
7090,35.53487,-98.650482,Oklahoma,large_community,5.805486202,41,5.0,0.242,10595.01232,13300000
7091,35.535461,-98.62796,Oklahoma,medium_community,5.80231905,41,2.0,0.242,4235.692907,5320000
7092,35.548439,-98.086853,Oklahoma,small_residential,5.723606586,41,0.005,0.238,10.44558202,13300
7093,35.548912,-98.064301,Oklahoma,medium_residential,5.688325882,41,0.01,0.237,20.76238947,26600
7094,35.549381,-98.041748,Oklahoma,medium_community,5.688325882,41,2.0,0.237,4152.477894,5320000
7095,35.549843,-98.019196,Oklahoma,small_utility,5.757136822,41,5.0,0.24,10506.7747,13300000
7096,35.569252,-96.507721,Oklahoma,medium_community,5.496168137,41,2.0,0.229,4012.20274,5320000
7097,35.569576,-96.440033,Oklahoma,medium_community,5.486339569,41,2.0,0.229,4005.027885,5320000
7098,35.569668,-96.41745,Oklahoma,medium_residential,5.455024242,41,0.01,0.227,19.91083848,26600
7099,35.569763,-96.394897,Oklahoma,large_community,5.429985046,41,5.0,0.226,9909.722709,13300000
7100,35.569862,-96.372314,Oklahoma,large_residential,5.429985046,41,0.015,0.226,29.72916813,39900
7101,35.569931,-96.349762,Oklahoma,medium_utility,5.446111679,41,500.0,0.227,993915.3814,1330000000
7102,35.570507,-96.101562,Oklahoma,small_utility,5.389910221,41,5.0,0.225,9836.586153,13300000
7103,35.570526,-96.078979,Oklahoma,large_residential,5.40247345,41,0.015,0.225,29.57854214,39900
7104,35.570541,-96.056396,Oklahoma,large_utility,5.40247345,41,2000.0,0.225,3943805.619,5320000000
7105,35.412361,-90.424042,Arkansas,medium_utility,5.241968632,40,500.0,0.218,956659.2753,1330000000
7106,35.411072,-90.401581,Arkansas,large_utility,5.241968632,40,2000.0,0.218,3826637.101,5320000000
7107,35.40979,-90.37912,Arkansas,large_residential,5.263105869,40,0.015,0.219,28.81550463,39900
7108,35.408504,-90.356689,Arkansas,large_utility,5.264718056,40,2000.0,0.219,3843244.181,5320000000
7109,35.407204,-90.334229,Arkansas,large_residential,5.264718056,40,0.015,0.219,28.82433136,39900
7110,35.405907,-90.311768,Arkansas,small_utility,5.218174458,40,5.0,0.217,9523.168386,13300000
7111,35.404606,-90.289307,Arkansas,medium_residential,5.218174458,40,0.01,0.217,19.04633677,26600
7112,35.077724,-86.177124,Tennessee,small_residential,5.073771,43,0.005,0.211,9.259632075,13300
7113,35.075485,-86.154877,Tennessee,medium_community,5.107648373,43,2.0,0.213,3728.583312,5320000
7114,35.073231,-86.13266,Tennessee,large_community,5.107648373,43,5.0,0.213,9321.458281,13300000
7115,35.070976,-86.110443,Tennessee,small_residential,5.152294159,43,0.005,0.215,9.40293684,13300
7116,33.688675,-115.140381,California,medium_utility,6.878431797,41,500.0,0.287,1255313.803,1330000000
7117,33.692993,-115.11908,California,medium_community,6.843196869,41,2.0,0.285,4995.533714,5320000
7118,33.861893,-114.264526,Arizona,medium_utility,6.789736271,36,500.0,0.283,1239126.869,1330000000
7119,33.866016,-114.243103,Arizona,small_utility,6.789736271,36,5.0,0.283,12391.26869,13300000
7120,33.870136,-114.22168,Arizona,large_residential,6.798219681,36,0.015,0.283,37.22025275,39900
7121,33.874256,-114.200256,Arizona,small_community,6.798219681,36,0.15,0.283,372.2025275,399000
7122,34.527889,-110.36882,Arizona,small_residential,6.519184113,36,0.005,0.272,11.89751101,13300
7123,34.531143,-110.34697,Arizona,medium_utility,6.506652832,36,500.0,0.271,1187464.142,1330000000
7124,34.534412,-110.325104,Arizona,small_residential,6.506652832,36,0.005,0.271,11.87464142,13300
7125,34.537666,-110.303253,Arizona,medium_community,6.536960125,36,2.0,0.272,4771.980891,5320000
7126,35.109295,-105.6922,New Mexico,medium_utility,6.432451725,34,500.0,0.268,1173922.44,1330000000
7127,35.111496,-105.669952,New Mexico,small_residential,6.47259903,34,0.005,0.27,11.81249323,13300
7128,35.113701,-105.647705,New Mexico,large_utility,6.47259903,34,2000.0,0.27,4724997.292,5320000000
7129,35.115902,-105.625458,New Mexico,small_community,6.481042385,34,0.15,0.27,354.8370706,399000
7130,35.118107,-105.60321,New Mexico,large_residential,6.481042385,34,0.015,0.27,35.48370706,39900
7131,35.120293,-105.580963,New Mexico,large_residential,6.46665144,34,0.015,0.269,35.40491663,39900
7132,35.122482,-105.558716,New Mexico,medium_residential,6.458255768,34,0.01,0.269,23.57263355,26600
7133,35.12466,-105.536469,New Mexico,small_residential,6.458255768,34,0.005,0.269,11.78631678,13300
7134,35.126831,-105.514206,New Mexico,small_community,6.48947382,34,0.15,0.27,355.2986916,399000
7135,35.129002,-105.491943,New Mexico,medium_residential,6.48947382,34,0.01,0.27,23.68657944,26600
7136,35.131168,-105.469696,New Mexico,large_utility,6.411421299,34,2000.0,0.267,4680337.548,5320000000
7137,35.133335,-105.447433,New Mexico,medium_residential,6.411421299,34,0.01,0.267,23.40168774,26600
7138,35.13549,-105.425171,New Mexico,medium_utility,6.446681499,34,500.0,0.269,1176519.374,1330000000
7139,35.137646,-105.402924,New Mexico,small_community,6.446681499,34,0.15,0.269,352.9558121,399000
7140,35.139786,-105.380646,New Mexico,medium_residential,6.365857601,34,0.01,0.265,23.23538024,26600
7141,35.14193,-105.358398,New Mexico,small_community,6.404787064,34,0.15,0.267,350.6620918,399000
7142,35.146191,-105.313858,New Mexico,medium_community,6.4388237,34,2.0,0.268,4700.341301,5320000
7143,35.156757,-105.202499,New Mexico,medium_utility,6.439466953,34,500.0,0.268,1175202.719,1330000000
7144,35.262905,-103.99765,New Mexico,large_community,6.479257584,34,5.0,0.27,11824.64509,13300000
7145,35.26474,-103.975281,New Mexico,large_residential,6.479257584,34,0.015,0.27,35.47393527,39900
7146,35.268375,-103.930603,New Mexico,large_community,6.504285812,34,5.0,0.271,11870.32161,13300000
7147,35.27018,-103.908234,New Mexico,small_utility,6.430253983,34,5.0,0.268,11735.21352,13300000
7148,35.351109,-102.833954,Texas,medium_utility,6.328559875,39,500.0,0.264,1154962.177,1330000000
7149,35.352669,-102.811554,Texas,large_community,6.328559875,39,5.0,0.264,11549.62177,13300000
7150,35.354237,-102.789124,Texas,small_utility,6.347503185,39,5.0,0.264,11584.19331,13300000
7151,35.361942,-102.677063,Texas,large_residential,6.309971333,39,0.015,0.263,34.54709305,39900
7152,35.364979,-102.632233,Texas,large_community,6.335557461,39,5.0,0.264,11562.39237,13300000
7153,35.366493,-102.609833,Texas,medium_utility,6.335557461,39,500.0,0.264,1156239.237,1330000000
7154,35.368004,-102.587402,Texas,medium_utility,6.318880558,39,500.0,0.263,1153195.702,1330000000
7155,35.369507,-102.565002,Texas,large_residential,6.318880558,39,0.015,0.263,34.59587106,39900
7156,35.371006,-102.542572,Texas,small_community,6.334085464,39,0.15,0.264,346.7911792,399000
7157,35.372505,-102.520142,Texas,medium_utility,6.334085464,39,500.0,0.264,1155970.597,1330000000
7158,35.373993,-102.497711,Texas,medium_residential,6.331366062,39,0.01,0.264,23.10948613,26600
7159,35.375477,-102.475281,Texas,small_community,6.292106152,39,0.15,0.262,344.4928118,399000
7160,35.376957,-102.452881,Texas,small_utility,6.292106152,39,5.0,0.262,11483.09373,13300000
7161,35.378429,-102.43045,Texas,medium_utility,6.321607113,39,500.0,0.263,1153693.298,1330000000
7162,35.379902,-102.40802,Texas,large_utility,6.321607113,39,2000.0,0.263,4614773.192,5320000000
7163,35.381359,-102.38559,Texas,large_community,6.327241421,39,5.0,0.264,11547.21559,13300000
7164,35.382824,-102.363159,Texas,large_community,6.327241421,39,5.0,0.264,11547.21559,13300000
7165,35.384281,-102.340729,Texas,large_residential,6.285620213,39,0.015,0.262,34.41377067,39900
7166,35.385727,-102.318298,Texas,small_residential,6.284163952,39,0.005,0.262,11.46859921,13300
7167,35.439472,-101.420288,Texas,small_residential,6.183956146,39,0.005,0.258,11.28571997,13300
7168,35.440708,-101.397797,Texas,large_utility,6.189899921,39,2000.0,0.258,4518626.942,5320000000
7169,35.441948,-101.375336,Texas,small_residential,6.189899921,39,0.005,0.258,11.29656736,13300
7170,35.443169,-101.352844,Texas,medium_community,6.222183228,39,2.0,0.259,4542.193756,5320000
7171,35.444393,-101.330383,Texas,medium_community,6.222183228,39,2.0,0.259,4542.193756,5320000
7172,35.445614,-101.307922,Texas,medium_utility,6.145442486,39,500.0,0.256,1121543.254,1330000000
7173,35.448036,-101.26297,Texas,medium_residential,6.167423248,39,0.01,0.257,22.51109486,26600
7174,35.449238,-101.240479,Texas,large_residential,6.167423248,39,0.015,0.257,33.76664228,39900
7175,35.450432,-101.218018,Texas,medium_utility,6.196567535,39,500.0,0.258,1130873.575,1330000000
7176,35.464409,-100.948242,Texas,medium_community,6.160591602,39,2.0,0.257,4497.231869,5320000
7177,35.465534,-100.925751,Texas,large_utility,6.160591602,39,2000.0,0.257,4497231.869,5320000000
7178,35.46666,-100.903259,Texas,medium_community,6.146987438,39,2.0,0.256,4487.30083,5320000
7179,35.473305,-100.768341,Texas,medium_residential,6.119986057,39,0.01,0.255,22.33794911,26600
7180,35.475475,-100.723328,Texas,small_utility,6.148321152,39,5.0,0.256,11220.6861,13300000
7181,35.513752,-99.845581,Oklahoma,medium_utility,6.041240692,41,500.0,0.252,1102526.426,1330000000
7182,35.514633,-99.823059,Oklahoma,large_utility,6.02837038,41,2000.0,0.251,4400710.377,5320000000
7183,35.515511,-99.800537,Oklahoma,large_community,6.02837038,41,5.0,0.251,11001.77594,13300000
7184,35.516376,-99.778015,Oklahoma,medium_residential,6.034192562,41,0.01,0.251,22.02480285,26600
7185,35.517239,-99.755493,Oklahoma,small_residential,5.963585377,41,0.005,0.248,10.88354331,13300
7186,35.518093,-99.732971,Oklahoma,medium_residential,5.963585377,41,0.01,0.248,21.76708663,26600
7187,35.518951,-99.710449,Oklahoma,large_community,6.010480881,41,5.0,0.25,10969.12761,13300000
7188,35.519787,-99.687927,Oklahoma,large_residential,6.010480881,41,0.015,0.25,32.90738282,39900
7189,35.520638,-99.665405,Oklahoma,large_residential,5.957519054,41,0.015,0.248,32.61741682,39900
7190,35.521477,-99.642853,Oklahoma,small_community,5.957519054,41,0.15,0.248,326.1741682,399000
7191,35.522312,-99.620331,Oklahoma,large_residential,5.986185551,41,0.015,0.249,32.77436589,39900
7192,35.523132,-99.597809,Oklahoma,medium_community,5.952920437,41,2.0,0.248,4345.631919,5320000
7193,35.523956,-99.575287,Oklahoma,large_residential,5.952920437,41,0.015,0.248,32.59223939,39900
7194,35.527191,-99.485168,Oklahoma,small_residential,5.924793243,41,0.005,0.247,10.81274767,13300
7195,35.527992,-99.462646,Oklahoma,large_utility,5.927346706,41,2000.0,0.247,4326963.095,5320000000
7196,35.528778,-99.440125,Oklahoma,medium_utility,5.927346706,41,500.0,0.247,1081740.774,1330000000
7197,35.529568,-99.417572,Oklahoma,medium_utility,5.940733433,41,500.0,0.248,1084183.852,1330000000
7198,35.530346,-99.39505,Oklahoma,small_residential,5.924859524,41,0.005,0.247,10.81286863,13300
7199,35.531124,-99.372528,Oklahoma,small_utility,5.924859524,41,5.0,0.247,10812.86863,13300000
7200,35.531895,-99.349976,Oklahoma,large_community,5.940282822,41,5.0,0.248,10841.01615,13300000
7201,35.532658,-99.327454,Oklahoma,medium_community,5.940282822,41,2.0,0.248,4336.40646,5320000
7202,35.533417,-99.304932,Oklahoma,small_residential,5.907081604,41,0.005,0.246,10.78042393,13300
7203,35.546875,-98.876709,Oklahoma,large_community,5.842596531,41,5.0,0.243,10662.73867,13300000
7204,35.547527,-98.854156,Oklahoma,large_residential,5.842596531,41,0.015,0.243,31.98821601,39900
7205,35.54818,-98.831604,Oklahoma,medium_community,5.843708038,41,2.0,0.243,4265.906868,5320000
7206,35.548828,-98.809052,Oklahoma,medium_residential,5.843708038,41,0.01,0.243,21.32953434,26600
7207,35.549469,-98.786499,Oklahoma,small_residential,5.900138378,41,0.005,0.246,10.76775254,13300
7208,35.550102,-98.763977,Oklahoma,medium_residential,5.890042782,41,0.01,0.245,21.49865615,26600
7209,35.550732,-98.741425,Oklahoma,medium_utility,5.82795763,41,500.0,0.243,1063602.267,1330000000
7210,35.551357,-98.718872,Oklahoma,medium_community,5.853925228,41,2.0,0.244,4273.365416,5320000
7211,35.551987,-98.69635,Oklahoma,small_utility,5.853925228,41,5.0,0.244,10683.41354,13300000
7212,35.552601,-98.673798,Oklahoma,small_residential,5.842673779,41,0.005,0.243,10.66287965,13300
7213,35.553211,-98.651245,Oklahoma,large_residential,5.842673779,41,0.015,0.243,31.98863894,39900
7214,35.553818,-98.628693,Oklahoma,large_residential,5.800359249,41,0.015,0.242,31.75696689,39900
7215,35.56773,-98.042328,Oklahoma,small_community,5.698563099,41,0.15,0.237,311.9963297,399000
7216,35.587933,-96.440155,Oklahoma,medium_utility,5.486339569,41,500.0,0.229,1001256.971,1330000000
7217,35.588036,-96.417572,Oklahoma,medium_utility,5.455024242,41,500.0,0.227,995541.9242,1330000000
7218,35.588127,-96.39502,Oklahoma,small_community,5.429985046,41,0.15,0.226,297.2916813,399000
7219,35.588211,-96.372437,Oklahoma,large_residential,5.429985046,41,0.015,0.226,29.72916813,39900
7220,35.588871,-96.101562,Oklahoma,small_community,5.389910221,41,0.15,0.225,295.0975846,399000
7221,35.588882,-96.07901,Oklahoma,medium_residential,5.40247345,41,0.01,0.225,19.71902809,26600
7222,35.588905,-96.056427,Oklahoma,small_residential,5.40247345,41,0.005,0.225,9.859514046,13300
7223,35.588375,-95.672699,Oklahoma,medium_utility,5.362112522,41,500.0,0.223,978585.5353,1330000000
7224,35.588299,-95.650146,Oklahoma,large_residential,5.362112522,41,0.015,0.223,29.35756606,39900
7225,35.428097,-90.377563,Arkansas,small_community,5.263105869,40,0.15,0.219,288.1550463,399000
7226,35.426796,-90.355103,Arkansas,medium_residential,5.264718056,40,0.01,0.219,19.2162209,26600
7227,35.42551,-90.332642,Arkansas,medium_community,5.264718056,40,2.0,0.219,3843.244181,5320000
7228,35.42421,-90.310181,Arkansas,large_utility,5.218174458,40,2000.0,0.217,3809267.354,5320000000
7229,35.414967,-90.152985,Tennessee,large_community,5.265339375,43,5.0,0.219,9609.244359,13300000
7230,35.095913,-86.174377,Tennessee,large_residential,5.073771,43,0.015,0.211,27.77889623,39900
7231,35.093678,-86.15213,Tennessee,medium_residential,5.107648373,43,0.01,0.213,18.64291656,26600
7232,35.091423,-86.129913,Tennessee,small_community,5.107648373,43,0.15,0.213,279.6437484,399000
7233,35.089165,-86.107666,Tennessee,large_residential,5.152294159,43,0.015,0.215,28.20881052,39900
7234,34.25473,-79.911804,South Carolina,medium_residential,5.444329739,42,0.01,0.227,19.87180355,26600
7235,33.706402,-115.145569,California,small_residential,6.878431797,41,0.005,0.287,12.55313803,13300
7236,33.879665,-114.269501,Arizona,large_community,6.810503483,36,5.0,0.284,12429.16886,13300000
7237,33.883804,-114.248077,Arizona,medium_utility,6.810503483,36,500.0,0.284,1242916.886,1330000000
7238,33.887932,-114.226639,Arizona,large_community,6.798219681,36,5.0,0.283,12406.75092,13300000
7239,34.545883,-110.372787,Arizona,small_community,6.519184113,36,0.15,0.272,356.9253302,399000
7240,34.549156,-110.350922,Arizona,medium_utility,6.506652832,36,500.0,0.271,1187464.142,1330000000
7241,34.552414,-110.329071,Arizona,large_utility,6.53815794,36,2000.0,0.272,4772855.296,5320000000
7242,35.061165,-106.339478,New Mexico,small_utility,6.376914978,34,5.0,0.266,11637.86983,13300000
7243,35.063519,-106.317276,New Mexico,large_residential,6.359310627,34,0.015,0.265,34.81722568,39900
7244,35.125275,-105.717163,New Mexico,large_residential,6.403661251,34,0.015,0.267,35.06004535,39900
7245,35.127487,-105.694916,New Mexico,medium_community,6.403661251,34,2.0,0.267,4674.672713,5320000
7246,35.131908,-105.650406,New Mexico,small_utility,6.47259903,34,5.0,0.27,11812.49323,13300000
7247,35.134109,-105.628143,New Mexico,small_utility,6.481042385,34,5.0,0.27,11827.90235,13300000
7248,35.136303,-105.605896,New Mexico,medium_community,6.481042385,34,2.0,0.27,4731.160941,5320000
7249,35.138489,-105.583649,New Mexico,large_utility,6.46665144,34,2000.0,0.269,4720655.551,5320000000
7250,35.140686,-105.561386,New Mexico,small_community,6.46665144,34,0.15,0.269,354.0491663,399000
7251,35.142857,-105.539124,New Mexico,medium_utility,6.458255768,34,500.0,0.269,1178631.678,1330000000
7252,35.145042,-105.516876,New Mexico,medium_community,6.48947382,34,2.0,0.27,4737.315889,5320000
7253,35.147213,-105.494598,New Mexico,small_community,6.48947382,34,0.15,0.27,355.2986916,399000
7254,35.14938,-105.472351,New Mexico,medium_residential,6.411421299,34,0.01,0.267,23.40168774,26600
7255,35.151543,-105.450073,New Mexico,large_utility,6.420352936,34,2000.0,0.268,4686857.643,5320000000
7256,35.15369,-105.427811,New Mexico,small_community,6.431972027,34,0.15,0.268,352.1504685,399000
7257,35.155842,-105.405548,New Mexico,small_residential,6.431972027,34,0.005,0.268,11.73834895,13300
7258,35.157986,-105.38327,New Mexico,small_utility,6.360277176,34,5.0,0.265,11607.50585,13300000
7259,35.172871,-105.227356,New Mexico,medium_residential,6.439466953,34,0.01,0.268,23.50405438,26600
7260,35.174976,-105.205078,New Mexico,small_community,6.439466953,34,0.15,0.268,352.5608157,399000
7261,35.177078,-105.182785,New Mexico,large_community,6.421765804,34,5.0,0.268,11719.72259,13300000
7262,35.212013,-104.803772,New Mexico,small_utility,6.583147049,34,5.0,0.274,12014.24336,13300000
7263,35.21603,-104.759155,New Mexico,medium_residential,6.589641094,34,0.01,0.275,24.05218999,26600
7264,35.218025,-104.736847,New Mexico,small_community,6.589641094,34,0.15,0.275,360.7828499,399000
7265,35.270096,-104.133972,New Mexico,small_residential,6.396642208,34,0.005,0.267,11.67387203,13300
7266,35.281158,-103.999878,New Mexico,medium_utility,6.427185059,34,500.0,0.268,1172961.273,1330000000
7267,35.28299,-103.977539,New Mexico,large_community,6.427185059,34,5.0,0.268,11729.61273,13300000
7268,35.384773,-102.611694,Texas,small_utility,6.335557461,39,5.0,0.264,11562.39237,13300000
7269,35.386288,-102.589264,Texas,large_community,6.318880558,39,5.0,0.263,11531.95702,13300000
7270,35.387791,-102.566833,Texas,large_utility,6.318880558,39,2000.0,0.263,4612782.807,5320000000
7271,35.38929,-102.544403,Texas,medium_community,6.334085464,39,2.0,0.264,4623.882389,5320000
7272,35.390797,-102.521973,Texas,small_utility,6.325977325,39,5.0,0.264,11544.90862,13300000
7273,35.392277,-102.499542,Texas,medium_community,6.316938877,39,2.0,0.263,4611.36538,5320000
7274,35.393761,-102.477112,Texas,large_community,6.288343906,39,5.0,0.262,11476.22763,13300000
7275,35.395241,-102.454681,Texas,small_utility,6.288343906,39,5.0,0.262,11476.22763,13300000
7276,35.396713,-102.432251,Texas,medium_utility,6.322395802,39,500.0,0.263,1153837.234,1330000000
7277,35.39819,-102.409821,Texas,small_community,6.322395802,39,0.15,0.263,346.1511702,399000
7278,35.399651,-102.38739,Texas,medium_residential,6.248067856,39,0.01,0.26,22.80544767,26600
7279,35.401108,-102.364929,Texas,medium_utility,6.248067856,39,500.0,0.26,1140272.384,1330000000
7280,35.402569,-102.342499,Texas,medium_utility,6.31088686,39,500.0,0.263,1151736.852,1330000000
7281,35.448959,-101.579102,Texas,medium_community,6.204555035,39,2.0,0.259,4529.325176,5320000
7282,35.457779,-101.421783,Texas,medium_utility,6.183956146,39,500.0,0.258,1128571.997,1330000000
7283,35.459015,-101.399323,Texas,large_residential,6.189899921,39,0.015,0.258,33.88970207,39900
7284,35.460251,-101.376831,Texas,large_community,6.189899921,39,5.0,0.258,11296.56736,13300000
7285,35.461479,-101.35437,Texas,large_utility,6.222183228,39,2000.0,0.259,4542193.756,5320000000
7286,35.462708,-101.331879,Texas,large_residential,6.222183228,39,0.015,0.259,34.06645317,39900
7287,35.466347,-101.264465,Texas,large_residential,6.167423248,39,0.015,0.257,33.76664228,39900
7288,35.467548,-101.241974,Texas,small_community,6.167423248,39,0.15,0.257,337.6664228,399000
7289,35.468742,-101.219482,Texas,medium_residential,6.196567535,39,0.01,0.258,22.6174715,26600
7290,35.469936,-101.196991,Texas,medium_residential,6.189939499,39,0.01,0.258,22.59327917,26600
