id,lat,long,state,farm_type,irradiance,lcoe,capacity,capacity_factor,array_area,available_solar_resource,generated_energy,cost
6633,35.345764,-101.773163,Texas,small_residential,6.20942688,39,0.005,0.259,74.61565653,0.019305019,6.132,4782.96
6634,35.347092,-101.750732,Texas,medium_community,6.229920864,39,2,0.26,29633.66448,7.692307692,2452.8,1913184
6635,35.348396,-101.728302,Texas,large_community,6.229920864,39,5,0.26,74084.1612,19.23076923,6132,4782960
6636,35.357452,-101.571259,Texas,medium_utility,6.178909302,39,500,0.257,7556771.709,1945.525292,613200,478296000
6637,35.358727,-101.548828,Texas,large_community,6.204441547,39,5,0.259,74675.61098,19.30501931,6132,4782960
6638,35.359993,-101.526398,Texas,small_community,6.204441547,39,0.15,0.259,2240.268329,0.579150579,183.96,143488.8
6639,35.391151,-100.942688,Texas,small_residential,6.143944263,39,0.005,0.256,76.29463744,0.01953125,6.132,4782.96
6640,35.443054,-99.773743,Oklahoma,large_utility,6.00736475,41,2000,0.25,31960769.49,8000,2452800,2011296000
6641,35.443916,-99.751251,Oklahoma,small_utility,5.993685246,41,5,0.25,80084.28543,20,6132,5028240
6642,35.449799,-99.59375,Oklahoma,large_utility,5.966372967,41,2000,0.249,32309593.35,8032.128514,2452800,2011296000
6643,35.450626,-99.571259,Oklahoma,large_utility,5.966372967,41,2000,0.249,32309593.35,8032.128514,2452800,2011296000
6644,35.451447,-99.548767,Oklahoma,small_residential,5.953947544,41,0.005,0.248,81.26893362,0.02016129,6.132,5028.24
6645,35.452255,-99.526245,Oklahoma,large_utility,5.953947544,41,2000,0.248,32507573.45,8064.516129,2452800,2011296000
6646,35.45306,-99.503754,Oklahoma,large_community,5.968065739,41,5,0.249,80751.07278,20.08032129,6132,5028240
6647,35.453857,-99.481262,Oklahoma,large_residential,5.968065739,41,0.015,0.249,242.2532183,0.060240964,18.396,15084.72
6648,35.454651,-99.45874,Oklahoma,large_residential,5.973077297,41,0.015,0.249,242.049962,0.060240964,18.396,15084.72
6649,35.455444,-99.436249,Oklahoma,small_community,5.975056171,41,0.15,0.249,2419.697976,0.602409639,183.96,150847.2
6650,35.456226,-99.413727,Oklahoma,medium_utility,5.975056171,41,500,0.249,8065659.921,2008.032129,613200,502824000
6651,35.457008,-99.391235,Oklahoma,medium_community,5.962379932,41,2,0.248,32461.59911,8.064516129,2452.8,2011296
6652,35.461582,-99.256165,Oklahoma,small_utility,5.955088139,41,5,0.248,81253.36795,20.16129032,6132,5028240
6653,35.462326,-99.233673,Oklahoma,medium_community,5.9575634,41,2,0.248,32487.84345,8.064516129,2452.8,2011296
6654,35.463055,-99.211182,Oklahoma,medium_residential,5.9575634,41,0.01,0.248,162.4392173,0.040322581,12.264,10056.48
6655,35.463791,-99.18866,Oklahoma,medium_community,5.923089504,41,2,0.247,32809.22628,8.097165992,2452.8,2011296
6656,35.464523,-99.166138,Oklahoma,medium_utility,5.923089504,41,500,0.247,8202306.57,2024.291498,613200,502824000
6657,35.46524,-99.143616,Oklahoma,large_residential,5.922282696,41,0.015,0.247,246.1027197,0.060728745,18.396,15084.72
6658,35.465961,-99.121124,Oklahoma,large_utility,5.922282696,41,2000,0.247,32813695.97,8097.165992,2452800,2011296000
6659,35.466671,-99.098602,Oklahoma,large_residential,5.8768363,41,0.015,0.245,250.0304041,0.06122449,18.396,15084.72
6660,35.467381,-99.076111,Oklahoma,small_community,5.889900684,41,0.15,0.245,2494.758119,0.612244898,183.96,150847.2
6661,35.468075,-99.053589,Oklahoma,medium_community,5.889900684,41,2,0.245,33263.44159,8.163265306,2452.8,2011296
6662,35.474174,-98.850952,Oklahoma,small_utility,5.805988789,41,5,0.242,85406.25665,20.66115702,6132,5028240
6663,35.474819,-98.82843,Oklahoma,small_community,5.822910786,41,0.15,0.243,2544.22837,0.617283951,183.96,150847.2
6664,35.475468,-98.805908,Oklahoma,medium_residential,5.822910786,41,0.01,0.243,169.6152246,0.041152263,12.264,10056.48
6665,35.476101,-98.783386,Oklahoma,small_residential,5.856380463,41,0.005,0.244,83.97734433,0.020491803,6.132,5028.24
6666,35.476746,-98.760864,Oklahoma,medium_community,5.856380463,41,2,0.244,33590.93773,8.196721311,2452.8,2011296
6667,35.477367,-98.738342,Oklahoma,medium_community,5.834816456,41,2,0.243,33853.82654,8.230452675,2452.8,2011296
6668,35.477997,-98.71582,Oklahoma,large_utility,5.861290455,41,2000,0.244,33562798.67,8196.721311,2452800,2011296000
6669,35.478619,-98.693298,Oklahoma,large_utility,5.861290455,41,2000,0.244,33562798.67,8196.721311,2452800,2011296000
6670,35.479225,-98.670776,Oklahoma,small_residential,5.846909046,41,0.005,0.244,84.11337936,0.020491803,6.132,5028.24
6671,35.479839,-98.648254,Oklahoma,medium_community,5.846909046,41,2,0.244,33645.35175,8.196721311,2452.8,2011296
6672,35.480442,-98.625732,Oklahoma,small_residential,5.860305309,41,0.005,0.244,83.92110185,0.020491803,6.132,5028.24
6673,35.481041,-98.60321,Oklahoma,large_community,5.860305309,41,5,0.244,83921.10185,20.49180328,6132,5028240
6674,35.48164,-98.580688,Oklahoma,large_utility,5.826110363,41,2000,0.243,33904415.11,8230.452675,2452800,2011296000
6675,35.482227,-98.558167,Oklahoma,large_community,5.806779385,41,5,0.242,85394.62854,20.66115702,6132,5028240
6676,35.4828,-98.535645,Oklahoma,large_community,5.806779385,41,5,0.242,85394.62854,20.66115702,6132,5028240
6677,35.483383,-98.513123,Oklahoma,large_community,5.803743362,41,5,0.242,85439.29972,20.66115702,6132,5028240
6678,35.483959,-98.490601,Oklahoma,medium_residential,5.803743362,41,0.01,0.242,170.8785994,0.041322314,12.264,10056.48
6679,35.492912,-98.107605,Oklahoma,large_utility,5.720289707,41,2000,0.238,35257073.09,8403.361345,2452800,2011296000
6680,35.493397,-98.085083,Oklahoma,large_community,5.720289707,41,5,0.238,88142.68271,21.00840336,6132,5028240
6681,35.493877,-98.062561,Oklahoma,small_utility,5.697262287,41,5,0.237,88872.35455,21.09704641,6132,5028240
6682,35.494343,-98.040039,Oklahoma,medium_utility,5.697262287,41,500,0.237,8887235.455,2109.704641,613200,502824000
6683,35.494804,-98.017487,Oklahoma,small_community,5.681053162,41,0.15,0.237,2673.777728,0.632911392,183.96,150847.2
6684,35.495266,-97.994965,Oklahoma,small_residential,5.75399065,41,0.005,0.24,86.8962135,0.020833333,6.132,5028.24
6685,35.498344,-97.837219,Oklahoma,large_utility,5.633883953,41,2000,0.235,36254797.02,8510.638298,2452800,2011296000
6686,35.498753,-97.814697,Oklahoma,medium_community,5.633883953,41,2,0.235,36254.79702,8.510638298,2452.8,2011296
6687,35.509171,-97.115967,Oklahoma,small_residential,5.598039627,41,0.005,0.233,92.00032396,0.021459227,6.132,5028.24
6688,35.514412,-96.462189,Oklahoma,small_residential,5.458101749,41,0.005,0.227,96.85315253,0.022026432,6.132,5028.24
6689,35.514793,-96.372009,Oklahoma,medium_utility,5.444511414,41,500,0.227,9709491.285,2202.643172,613200,502824000
6690,35.514877,-96.349487,Oklahoma,small_community,5.392197132,41,0.15,0.225,2967.250568,0.666666667,183.96,150847.2
6691,35.391151,-91.057312,Arkansas,small_residential,5.325518131,40,0.005,0.222,101.5000845,0.022522523,6.132,4905.6
6692,35.38076,-90.855194,Arkansas,small_utility,5.244409084,40,5,0.219,104481.7818,22.83105023,6132,4905600
6693,35.358727,-90.451172,Arkansas,large_residential,5.231593609,40,0.015,0.218,315.6545157,0.068807339,18.396,14716.8
6694,35.357452,-90.428741,Arkansas,large_utility,5.255915165,40,2000,0.219,41701221.44,9132.420091,2452800,1962240000
6695,35.356174,-90.406311,Arkansas,medium_residential,5.255915165,40,0.01,0.219,208.5061072,0.0456621,12.264,9811.2
6696,35.354885,-90.38385,Arkansas,small_residential,5.258800507,40,0.005,0.219,104.1958532,0.02283105,6.132,4905.6
6697,35.353607,-90.36142,Arkansas,small_community,5.258800507,40,0.15,0.219,3125.875595,0.684931507,183.96,147168
6698,35.352314,-90.338989,Arkansas,medium_residential,5.2142663,40,0.01,0.217,212.1086112,0.046082949,12.264,9811.2
6699,35.351006,-90.316559,Arkansas,medium_residential,5.177585602,40,0.01,0.216,214.6002397,0.046296296,12.264,9811.2
6700,35.349709,-90.294128,Arkansas,small_utility,5.248232841,40,5,0.219,104405.6585,22.83105023,6132,4905600
6701,35.348396,-90.271698,Arkansas,small_residential,5.243480206,40,0.005,0.218,104.9796498,0.02293578,6.132,4905.6
6702,34.809265,-84.259216,Georgia,large_utility,5.272026062,41,2000,0.22,41384814.04,9090.909091,2452800,2011296000
6703,34.712574,-83.488037,Georgia,large_residential,5.363640308,41,0.015,0.223,300.9802453,0.067264574,18.396,15084.72
6704,34.483643,-110.291428,Arizona,large_utility,6.501328945,36,2000,0.271,27243933.16,7380.073801,2452800,1766016000
6705,34.486889,-110.269577,Arizona,large_community,6.515805721,36,5,0.271,67958.5069,18.4501845,6132,4415040
6706,34.490135,-110.247742,Arizona,small_residential,6.515805721,36,0.005,0.271,67.9585069,0.018450185,6.132,4415.04
6707,34.538158,-109.9198,Arizona,medium_residential,6.47281599,36,0.01,0.27,137.3264573,0.037037037,12.264,8830.08
6708,34.541325,-109.897919,Arizona,medium_community,6.47281599,36,2,0.27,27465.29147,7.407407407,2452.8,1766016
6709,34.544479,-109.876038,Arizona,small_community,6.474019527,36,0.15,0.27,2059.51392,0.555555556,183.96,132451.2
6710,34.547638,-109.854156,Arizona,large_residential,6.474019527,36,0.015,0.27,205.951392,0.055555556,18.396,13245.12
6711,34.690273,-108.823334,New Mexico,small_community,6.36623764,34,0.15,0.265,2133.898611,0.566037736,183.96,125092.8
6712,34.693195,-108.801346,New Mexico,large_community,6.36623764,34,5,0.265,71129.95372,18.86792453,6132,4169760
6713,34.696106,-108.779358,New Mexico,small_community,6.369738102,34,0.15,0.265,2132.725937,0.566037736,183.96,125092.8
6714,34.699013,-108.757385,New Mexico,large_utility,6.416157246,34,2000,0.267,28019151.34,7490.636704,2452800,1667904000
6715,34.724957,-108.559448,New Mexico,medium_community,6.318463802,34,2,0.263,28885.10743,7.604562738,2452.8,1667904
6716,34.727806,-108.537445,New Mexico,medium_residential,6.318463802,34,0.01,0.263,144.4255371,0.038022814,12.264,8339.52
6717,34.730667,-108.515427,New Mexico,medium_community,6.339614391,34,2,0.264,28679.691,7.575757576,2452.8,1667904
6718,35.054707,-105.684082,New Mexico,small_utility,6.457712173,34,5,0.269,69079.6744,18.58736059,6132,4169760
6719,35.059116,-105.639633,New Mexico,medium_utility,6.442443848,34,500,0.268,6950176.123,1865.671642,613200,416976000
6720,35.061317,-105.617401,New Mexico,large_utility,6.442443848,34,2000,0.268,27800704.49,7462.686567,2452800,1667904000
6721,35.063507,-105.595184,New Mexico,small_utility,6.468978882,34,5,0.27,68703.95661,18.51851852,6132,4169760
6722,35.065704,-105.572937,New Mexico,medium_utility,6.468978882,34,500,0.27,6870395.661,1851.851852,613200,416976000
6723,35.067879,-105.55072,New Mexico,medium_residential,6.483608246,34,0.01,0.27,137.0978713,0.037037037,12.264,8339.52
6724,35.070057,-105.528473,New Mexico,medium_residential,6.493051052,34,0.01,0.271,136.3933302,0.036900369,12.264,8339.52
6725,35.072239,-105.506241,New Mexico,small_residential,6.480194092,34,0.005,0.27,68.58505133,0.018518519,6.132,4169.76
6726,35.074413,-105.484009,New Mexico,small_community,6.480194092,34,0.15,0.27,2057.55154,0.555555556,183.96,125092.8
6727,35.078724,-105.439529,New Mexico,medium_utility,6.448114395,34,500,0.269,6918249.692,1858.736059,613200,416976000
6728,35.080875,-105.417282,New Mexico,medium_community,6.448114395,34,2,0.269,27672.99877,7.434944238,2452.8,1667904
6729,35.083027,-105.39505,New Mexico,medium_community,6.444509506,34,2,0.269,27688.47832,7.434944238,2452.8,1667904
6730,35.085171,-105.372803,New Mexico,large_community,6.444509506,34,5,0.269,69221.19579,18.58736059,6132,4169760
6731,35.087311,-105.350555,New Mexico,large_residential,6.46039772,34,0.015,0.269,207.1528752,0.055762082,18.396,12509.28
6732,35.095802,-105.261551,New Mexico,medium_residential,6.438821316,34,0.01,0.268,139.0817269,0.037313433,12.264,8339.52
6733,35.100029,-105.217041,New Mexico,large_residential,6.471075535,34,0.015,0.27,206.0450888,0.055555556,18.396,12509.28
6734,35.110497,-105.105743,New Mexico,medium_utility,6.405071259,34,500,0.267,7016911.82,1872.659176,613200,416976000
6735,35.112572,-105.083496,New Mexico,medium_community,6.405071259,34,2,0.267,28067.64728,7.490636704,2452.8,1667904
6736,35.114647,-105.061218,New Mexico,medium_residential,6.419832706,34,0.01,0.267,140.0155496,0.037453184,12.264,8339.52
6737,35.116711,-105.038956,New Mexico,small_utility,6.424550533,34,5,0.268,69695.33382,18.65671642,6132,4169760
6738,35.155025,-104.615631,New Mexico,small_utility,6.537890911,34,5,0.272,67479.93758,18.38235294,6132,4169760
6739,35.156998,-104.593353,New Mexico,small_residential,6.554884434,34,0.005,0.273,67.05845755,0.018315018,6.132,4169.76
6740,35.193398,-104.169525,New Mexico,medium_residential,6.547049046,34,0.01,0.273,134.2774238,0.036630037,12.264,8339.52
6741,35.198975,-104.102554,New Mexico,small_community,6.498001575,34,0.15,0.271,2044.341278,0.553505535,183.96,125092.8
6742,35.202667,-104.057907,New Mexico,medium_community,6.505990505,34,2,0.271,27224.41281,7.380073801,2452.8,1667904
6743,35.204502,-104.035583,New Mexico,medium_residential,6.472017765,34,0.01,0.27,137.3433945,0.037037037,12.264,8339.52
6744,35.206337,-104.013245,New Mexico,large_utility,6.472017765,34,2000,0.27,27468678.89,7407.407407,2452800,1667904000
6745,35.217243,-103.879272,New Mexico,medium_utility,6.486382008,34,500,0.27,6851962.217,1851.851852,613200,416976000
6746,35.219036,-103.856934,New Mexico,small_community,6.486382008,34,0.15,0.27,2055.588665,0.555555556,183.96,125092.8
6747,35.294731,-102.850586,Texas,medium_community,6.402111053,39,2,0.267,28080.62519,7.490636704,2452.8,1913184
6748,35.296284,-102.828217,Texas,medium_residential,6.35078764,39,0.01,0.265,142.6059929,0.037735849,12.264,9565.92
6749,35.297844,-102.805817,Texas,small_utility,6.35078764,39,5,0.265,71302.99647,18.86792453,6132,4782960
6750,35.299412,-102.783447,Texas,large_residential,6.373936176,39,0.015,0.266,212.3308771,0.056390977,18.396,14348.88
6751,35.300953,-102.761047,Texas,medium_community,6.373936176,39,2,0.266,28310.78361,7.518796992,2452.8,1913184
6752,35.302498,-102.738647,Texas,medium_community,6.366298676,39,2,0.265,28451.70871,7.547169811,2452.8,1913184
6753,35.304028,-102.716248,Texas,large_community,6.366055012,39,5,0.265,71131.99428,18.86792453,6132,4782960
6754,35.305565,-102.693848,Texas,medium_utility,6.366055012,39,500,0.265,7113199.428,1886.792453,613200,478296000
6755,35.307095,-102.671448,Texas,small_residential,6.295595646,39,0.005,0.262,72.75169705,0.019083969,6.132,4782.96
6756,35.308624,-102.649048,Texas,small_residential,6.295595646,39,0.005,0.262,72.75169705,0.019083969,6.132,4782.96
6757,35.310143,-102.626648,Texas,medium_residential,6.306587696,39,0.01,0.263,144.6975088,0.038022814,12.264,9565.92
6758,35.311653,-102.604248,Texas,small_community,6.306587696,39,0.15,0.263,2170.462632,0.570342205,183.96,143488.8
6759,35.313171,-102.581848,Texas,medium_residential,6.353818417,39,0.01,0.265,142.5379698,0.037735849,12.264,9565.92
6760,35.314667,-102.559448,Texas,medium_residential,6.333562851,39,0.01,0.264,143.5354682,0.037878788,12.264,9565.92
6761,35.316162,-102.537048,Texas,small_community,6.333562851,39,0.15,0.264,2153.032023,0.568181818,183.96,143488.8
6762,35.317657,-102.514648,Texas,large_utility,6.331390858,39,2000,0.264,28716941.65,7575.757576,2452800,1913184000
6763,35.319149,-102.492249,Texas,medium_residential,6.331390858,39,0.01,0.264,143.5847082,0.037878788,12.264,9565.92
6764,35.320621,-102.469849,Texas,small_residential,6.323517323,39,0.005,0.263,72.1550588,0.019011407,6.132,4782.96
6765,35.322105,-102.447449,Texas,large_community,6.323517323,39,5,0.263,72155.0588,19.01140684,6132,4782960
6766,35.323578,-102.425049,Texas,small_residential,6.321319103,39,0.005,0.263,72.18015051,0.019011407,6.132,4782.96
6767,35.32505,-102.402618,Texas,small_community,6.321319103,39,0.15,0.263,2165.404515,0.570342205,183.96,143488.8
6768,35.326511,-102.380219,Texas,large_utility,6.302150249,39,2000,0.263,28959878.53,7604.562738,2452800,1913184000
6769,35.327965,-102.357788,Texas,large_community,6.342940807,39,5,0.264,71661.62642,18.93939394,6132,4782960
6770,35.329422,-102.335388,Texas,medium_community,6.342940807,39,2,0.264,28664.65057,7.575757576,2452.8,1913184
6771,35.330864,-102.312988,Texas,medium_community,6.274953365,39,2,0.261,29308.27295,7.662835249,2452.8,1913184
6772,35.345058,-102.088806,Texas,medium_utility,6.276547909,39,500,0.262,7297248.007,1908.396947,613200,478296000
6773,35.377029,-101.550385,Texas,small_community,6.204441547,39,0.15,0.259,2240.268329,0.579150579,183.96,143488.8
6774,35.3783,-101.527954,Texas,small_utility,6.204441547,39,5,0.259,74675.61098,19.30501931,6132,4782960
6775,35.385803,-101.39325,Texas,large_utility,6.186557293,39,2000,0.258,30072704.87,7751.937984,2452800,1913184000
6776,35.387028,-101.370789,Texas,large_community,6.186557293,39,5,0.258,75181.76217,19.37984496,6132,4782960
6777,35.388256,-101.348358,Texas,small_utility,6.196696758,39,5,0.258,75058.74456,19.37984496,6132,4782960
6778,35.389473,-101.325897,Texas,large_community,6.196696758,39,5,0.258,75058.74456,19.37984496,6132,4782960
6779,35.459648,-99.819824,Oklahoma,small_residential,6.04094553,41,0.005,0.252,78.82714284,0.01984127,6.132,5028.24
6780,35.460514,-99.797302,Oklahoma,small_community,6.00736475,41,0.15,0.25,2397.057712,0.6,183.96,150847.2
6781,35.46138,-99.774811,Oklahoma,small_residential,6.00736475,41,0.005,0.25,79.90192372,0.02,6.132,5028.24
6782,35.462254,-99.752319,Oklahoma,small_utility,5.993685246,41,5,0.25,80084.28543,20,6132,5028240
6783,35.4631,-99.729797,Oklahoma,large_residential,5.993685246,41,0.015,0.25,240.2528563,0.06,18.396,15084.72
6784,35.463959,-99.707306,Oklahoma,small_utility,6.016744614,41,5,0.251,79459.52173,19.92031873,6132,5028240
6785,35.46896,-99.572266,Oklahoma,medium_community,5.966372967,41,2,0.249,32309.59335,8.032128514,2452.8,2011296
6786,35.469776,-99.549744,Oklahoma,small_residential,5.953947544,41,0.005,0.248,81.26893362,0.02016129,6.132,5028.24
6787,35.470585,-99.527252,Oklahoma,large_community,5.936766148,41,5,0.247,81834.10756,20.24291498,6132,5028240
6788,35.47139,-99.50473,Oklahoma,medium_residential,5.953498363,41,0.01,0.248,162.5501304,0.040322581,12.264,10056.48
6789,35.472183,-99.482239,Oklahoma,large_community,5.953498363,41,5,0.248,81275.06522,20.16129032,6132,5028240
6790,35.472988,-99.459717,Oklahoma,large_residential,5.95678091,41,0.015,0.248,243.6908332,0.060483871,18.396,15084.72
6791,35.473778,-99.437195,Oklahoma,medium_community,5.964509487,41,2,0.249,32319.68777,8.032128514,2452.8,2011296
6792,35.47456,-99.414703,Oklahoma,small_residential,5.964509487,41,0.005,0.249,80.79921943,0.020080321,6.132,5028.24
6793,35.475338,-99.392181,Oklahoma,large_utility,5.983585835,41,2000,0.249,32216648.95,8032.128514,2452800,2011296000
6794,35.476112,-99.36969,Oklahoma,large_utility,5.983585835,41,2000,0.249,32216648.95,8032.128514,2452800,2011296000
6795,35.479912,-99.257111,Oklahoma,large_community,5.921238422,41,5,0.247,82048.70753,20.24291498,6132,5028240
6796,35.480663,-99.234589,Oklahoma,small_community,5.938899517,41,0.15,0.247,2454.141334,0.607287449,183.96,150847.2
6797,35.481392,-99.212067,Oklahoma,medium_residential,5.938899517,41,0.01,0.247,163.6094223,0.04048583,12.264,10056.48
6798,35.482128,-99.189545,Oklahoma,large_community,5.868148804,41,5,0.245,83466.85381,20.40816327,6132,5028240
6799,35.482849,-99.167023,Oklahoma,small_utility,5.868148804,41,5,0.245,83466.85381,20.40816327,6132,5028240
6800,35.483578,-99.144531,Oklahoma,small_community,5.857566833,41,0.15,0.244,2518.810076,0.614754098,183.96,150847.2
6801,35.484295,-99.122009,Oklahoma,small_community,5.857566833,41,0.15,0.244,2518.810076,0.614754098,183.96,150847.2
6802,35.485008,-99.099487,Oklahoma,medium_community,5.882603168,41,2,0.245,33304.70571,8.163265306,2452.8,2011296
6803,35.485718,-99.076965,Oklahoma,large_utility,5.888024807,41,2000,0.245,33274039.05,8163.265306,2452800,2011296000
6804,35.486423,-99.054443,Oklahoma,large_residential,5.888024807,41,0.015,0.245,249.5552929,0.06122449,18.396,15084.72
6805,35.491852,-98.874268,Oklahoma,large_utility,5.805988789,41,2000,0.242,34162502.66,8264.46281,2452800,2011296000
6806,35.492504,-98.851746,Oklahoma,medium_residential,5.805988789,41,0.01,0.242,170.8125133,0.041322314,12.264,10056.48
6807,35.493156,-98.829224,Oklahoma,medium_residential,5.822910786,41,0.01,0.243,169.6152246,0.041152263,12.264,10056.48
6808,35.493805,-98.806702,Oklahoma,large_community,5.822910786,41,5,0.243,84807.61232,20.57613169,6132,5028240
6809,35.49445,-98.78418,Oklahoma,medium_utility,5.856380463,41,500,0.244,8397734.433,2049.180328,613200,502824000
6810,35.495079,-98.761627,Oklahoma,medium_community,5.856380463,41,2,0.244,33590.93773,8.196721311,2452.8,2011296
6811,35.495705,-98.739105,Oklahoma,large_utility,5.834816456,41,2000,0.243,33853826.54,8230.452675,2452800,2011296000
6812,35.496338,-98.716583,Oklahoma,large_utility,5.861290455,41,2000,0.244,33562798.67,8196.721311,2452800,2011296000
6813,35.49696,-98.694061,Oklahoma,small_utility,5.861290455,41,5,0.244,83906.99667,20.49180328,6132,5028240
6814,35.49757,-98.671539,Oklahoma,large_utility,5.846909046,41,2000,0.244,33645351.75,8196.721311,2452800,2011296000
6815,35.498184,-98.648987,Oklahoma,medium_community,5.846909046,41,2,0.244,33645.35175,8.196721311,2452.8,2011296
6816,35.498783,-98.626465,Oklahoma,large_utility,5.860305309,41,2000,0.244,33568440.74,8196.721311,2452800,2011296000
6817,35.499386,-98.603943,Oklahoma,medium_residential,5.860305309,41,0.01,0.244,167.8422037,0.040983607,12.264,10056.48
6818,35.500565,-98.558899,Oklahoma,small_community,5.806779385,41,0.15,0.242,2561.838856,0.619834711,183.96,150847.2
6819,35.501152,-98.536346,Oklahoma,large_residential,5.806779385,41,0.015,0.242,256.1838856,0.061983471,18.396,15084.72
6820,35.501724,-98.513824,Oklahoma,small_residential,5.803743362,41,0.005,0.242,85.43929972,0.020661157,6.132,5028.24
6821,35.502296,-98.491302,Oklahoma,medium_utility,5.803743362,41,500,0.242,8543929.972,2066.115702,613200,502824000
6822,35.511261,-98.108215,Oklahoma,medium_community,5.723606586,41,2,0.238,35236.64131,8.403361345,2452.8,2011296
6823,35.511738,-98.085663,Oklahoma,large_community,5.723606586,41,5,0.238,88091.60327,21.00840336,6132,5028240
6824,35.512226,-98.063141,Oklahoma,large_utility,5.688325882,41,2000,0.237,35604789.49,8438.818565,2452800,2011296000
6825,35.512691,-98.040588,Oklahoma,medium_residential,5.688325882,41,0.01,0.237,178.0239474,0.042194093,12.264,10056.48
6826,35.513153,-98.018066,Oklahoma,small_utility,5.757136822,41,5,0.24,86848.72628,20.83333333,6132,5028240
6827,35.513618,-97.995514,Oklahoma,large_community,5.688554764,41,5,0.237,89008.39228,21.09704641,6132,5028240
6828,35.516262,-97.860291,Oklahoma,small_utility,5.670646191,41,5,0.236,89667.83664,21.18644068,6132,5028240
6829,35.516689,-97.837738,Oklahoma,large_community,5.59979105,41,5,0.233,91971.54941,21.45922747,6132,5028240
6830,35.517109,-97.815186,Oklahoma,small_community,5.59979105,41,0.15,0.233,2759.146482,0.643776824,183.96,150847.2
6831,35.53323,-96.349579,Oklahoma,small_community,5.392197132,41,0.15,0.225,2967.250568,0.666666667,183.96,150847.2
6832,35.377029,-90.449615,Arkansas,large_utility,5.231593609,40,2000,0.218,42087268.75,9174.311927,2452800,1962240000
6833,35.375755,-90.427185,Arkansas,small_residential,5.255915165,40,0.005,0.219,104.2530536,0.02283105,6.132,4905.6
6834,35.374474,-90.404724,Arkansas,small_utility,5.255915165,40,5,0.219,104253.0536,22.83105023,6132,4905600
6835,35.373188,-90.382263,Arkansas,medium_utility,5.258800507,40,500,0.219,10419585.32,2283.105023,613200,490560000
6836,35.371902,-90.359833,Arkansas,medium_utility,5.2142663,40,500,0.217,10605430.56,2304.147465,613200,490560000
6837,35.370613,-90.337402,Arkansas,medium_utility,5.2142663,40,500,0.217,10605430.56,2304.147465,613200,490560000
6838,35.369312,-90.314941,Arkansas,large_community,5.177585602,40,5,0.216,107300.1198,23.14814815,6132,4905600
6839,35.368015,-90.292511,Arkansas,small_utility,5.177585602,40,5,0.216,107300.1198,23.14814815,6132,4905600
6840,35.366703,-90.270081,Arkansas,medium_residential,5.246861935,40,0.01,0.219,208.8658754,0.0456621,12.264,9811.2
6841,35.210003,-88.031403,Tennessee,medium_community,5.118551254,43,2,0.213,44026.54218,9.389671362,2452.8,2109408
6842,34.32909,-80.706177,South Carolina,small_community,5.378013611,42,0.15,0.224,2988.357735,0.669642857,183.96,154526.4
6843,34.016651,-78.866791,South Carolina,small_residential,5.335491657,42,0.005,0.222,101.3103525,0.022522523,6.132,5150.88
6844,33.670444,-115.0448,California,large_community,6.826276302,41,5,0.284,61898.34583,17.6056338,6132,5028240
6845,33.674751,-115.023499,California,small_residential,6.84952879,41,0.005,0.285,61.47176609,0.01754386,6.132,5028.24
6846,34.501652,-110.295364,Arizona,medium_utility,6.501328945,36,500,0.271,6810983.29,1845.01845,613200,441504000
6847,34.504902,-110.273514,Arizona,small_utility,6.515805721,36,5,0.271,67958.5069,18.4501845,6132,4415040
6848,34.556183,-109.923645,Arizona,large_community,6.539606094,36,5,0.272,67462.2392,18.38235294,6132,4415040
6849,34.559349,-109.901764,Arizona,large_residential,6.528469086,36,0.015,0.272,202.731972,0.055147059,18.396,13245.12
6850,34.562504,-109.879883,Arizona,large_community,6.523763657,36,5,0.272,67626.06584,18.38235294,6132,4415040
6851,34.708351,-108.826874,New Mexico,large_community,6.36623764,34,5,0.265,71129.95372,18.86792453,6132,4169760
6852,34.711266,-108.804901,New Mexico,medium_residential,6.423573017,34,0.01,0.268,139.4118796,0.037313433,12.264,8339.52
6853,34.714176,-108.782898,New Mexico,small_residential,6.428183079,34,0.005,0.268,69.6559492,0.018656716,6.132,4169.76
6854,34.743038,-108.562927,New Mexico,small_residential,6.400878429,34,0.005,0.267,70.21508176,0.018726592,6.132,4169.76
6855,34.745895,-108.540909,New Mexico,medium_utility,6.318463802,34,500,0.263,7221276.857,1901.140684,613200,416976000
6856,34.748741,-108.51889,New Mexico,medium_residential,6.339614391,34,0.01,0.264,143.398455,0.037878788,12.264,8339.52
6857,34.751595,-108.496887,New Mexico,large_residential,6.379714966,34,0.015,0.266,212.1385463,0.056390977,18.396,12509.28
6858,35.077316,-105.642334,New Mexico,medium_utility,6.46688652,34,500,0.269,6898167.347,1858.736059,613200,416976000
6859,35.07951,-105.620087,New Mexico,small_residential,6.517689228,34,0.005,0.272,67.68909274,0.018382353,6.132,4169.76
6860,35.081707,-105.597855,New Mexico,small_utility,6.477598667,34,5,0.27,68612.53179,18.51851852,6132,4169760
6861,35.083904,-105.575623,New Mexico,medium_utility,6.477598667,34,500,0.27,6861253.179,1851.851852,613200,416976000
6862,35.086079,-105.553375,New Mexico,small_utility,6.493051052,34,5,0.271,68196.6651,18.4501845,6132,4169760
6863,35.088261,-105.531128,New Mexico,large_community,6.493051052,34,5,0.271,68196.6651,18.4501845,6132,4169760
