lat,long,irradiance,farm_type
29.355537,-95.125305,5.389062881469727,onshore
29.170811,-90.113922,5.798575878143311,onshore
29.108471,-89.213989,5.637823581695557,onshore
28.066654,-80.681213,5.620484828948975,onshore
28.053055,-80.601898,5.671772003173828,onshore
29.252048,-100.801331,5.83222770690918,onshore
29.25312,-100.780823,5.848463535308838,onshore
29.355274,-98.027405,5.536048412322998,onshore
29.369751,-97.204254,5.536884307861328,onshore
29.373672,-95.14566,5.389062881469727,onshore
28.087543,-80.697235,5.678232669830322,onshore
28.073963,-80.617859,5.711190700531006,onshore
28.07056,-80.598022,5.658210277557373,onshore
29.391602,-95.145447,5.334352016448975,onshore
29.391418,-95.124847,5.334352016448975,onshore
29.272087,-91.238464,5.662230968475342,onshore
29.271023,-91.217957,5.662230968475342,onshore
29.269951,-91.197418,5.642259120941162,onshore
28.41938,-82.667419,5.728946685791016,onshore
28.091469,-80.614014,5.711190700531006,onshore
28.084652,-80.574341,5.658210277557373,onshore
29.409355,-95.124634,5.334352016448975,onshore
29.409157,-95.104034,5.329226970672607,onshore
29.289997,-91.237244,5.662230968475342,onshore
29.288925,-91.216736,5.662230968475342,onshore
29.286766,-91.175659,5.512155532836914,onshore
29.26659,-90.806366,5.591676712036133,onshore
29.258347,-90.662781,5.720095157623291,onshore
28.436996,-82.664062,5.736830234527588,onshore
28.280315,-81.644684,5.669723510742188,onshore
28.11237,-80.630005,5.640480518341064,onshore
29.402264,-98.3172,5.579143524169922,onshore
29.427296,-95.12439,5.334352016448975,onshore
29.427097,-95.103821,5.329226970672607,onshore
29.426903,-95.083191,5.329226970672607,onshore
29.308956,-91.256531,5.624121189117432,onshore
29.307892,-91.236023,5.662230968475342,onshore
29.306812,-91.215485,5.662230968475342,onshore
29.304676,-91.174438,5.512155532836914,onshore
29.285652,-90.825562,5.584108352661133,onshore
29.284485,-90.805023,5.584108352661133,onshore
29.283325,-90.784515,5.597671508789062,onshore
29.247555,-90.18985,5.697581768035889,onshore
28.129883,-80.626129,5.640480518341064,onshore
29.419674,-98.338379,5.543395519256592,onshore
29.420193,-98.31781,5.579143524169922,onshore
29.325794,-91.234802,5.546519756317139,onshore
29.30238,-90.803711,5.584108352661133,onshore
28.321804,-81.677368,5.689375400543213,onshore
29.438129,-98.31839,5.497343063354492,onshore
29.447174,-97.927002,5.496415615081787,onshore
29.337219,-91.110352,5.572013378143311,onshore
29.336113,-91.089813,5.572013378143311,onshore
29.381058,-100.377167,5.826498508453369,onshore
29.356216,-91.129639,5.595280170440674,onshore
29.355114,-91.10907,5.574442386627197,onshore
29.354015,-91.088531,5.574442386627197,onshore
29.352924,-91.067993,5.484004974365234,onshore
29.495079,-97.227051,5.488735675811768,onshore
29.502628,-95.659698,5.280948162078857,onshore
29.374119,-91.128357,5.595280170440674,onshore
29.373016,-91.107819,5.574442386627197,onshore
29.371918,-91.08728,5.574442386627197,onshore
29.491943,-98.32019,5.577299118041992,onshore
29.49247,-98.299561,5.52229642868042,onshore
29.493988,-98.237732,5.534815311431885,onshore
29.510044,-94.566406,5.298670291900635,onshore
29.509056,-94.504517,5.40492057800293,onshore
29.375134,-90.818909,5.457284450531006,onshore
29.373974,-90.79834,5.554513454437256,onshore
29.509895,-98.32077,5.577299118041992,onshore
29.510414,-98.300171,5.509565830230713,onshore
29.510918,-98.279541,5.581703186035156,onshore
29.53828,-95.597626,5.420263767242432,onshore
29.538185,-95.576996,5.420263767242432,onshore
29.538097,-95.556335,5.399242877960205,onshore
29.537987,-95.535706,5.399242877960205,onshore
29.394192,-90.838104,5.484074115753174,onshore
29.393044,-90.817566,5.484074115753174,onshore
29.391876,-90.797028,5.496612071990967,onshore
29.439579,-100.649139,5.808898448944092,onshore
29.529381,-98.259521,5.581703186035156,onshore
29.556328,-95.618164,5.368610858917236,onshore
29.556236,-95.597534,5.377830505371094,onshore
29.556141,-95.576874,5.377830505371094,onshore
29.556046,-95.556244,5.321215152740479,onshore
29.555939,-95.535583,5.321215152740479,onshore
29.555847,-95.514954,5.35010290145874,onshore
29.555725,-95.494324,5.35010290145874,onshore
29.418964,-90.960144,5.559368133544922,onshore
29.417824,-90.939575,5.549458026885986,onshore
29.416691,-90.919006,5.505058765411377,onshore
29.410946,-90.816223,5.484074115753174,onshore
29.409786,-90.795685,5.496612071990967,onshore
29.45644,-100.670898,5.808898448944092,onshore
29.457485,-100.65033,5.808898448944092,onshore
29.458527,-100.629761,5.794551849365234,onshore
29.544724,-98.36322,5.563416957855225,onshore
29.545254,-98.34259,5.585220336914062,onshore
29.547318,-98.260071,5.581703186035156,onshore
29.574364,-95.638702,5.368610858917236,onshore
29.574188,-95.597412,5.377830505371094,onshore
29.574097,-95.576782,5.377830505371094,onshore
29.573902,-95.535461,5.321215152740479,onshore
29.573792,-95.514832,5.35010290145874,onshore
29.573689,-95.494202,5.35010290145874,onshore
29.570282,-95.060669,5.380224227905273,onshore
29.45644,-91.329102,5.496279239654541,onshore
29.436867,-90.958832,5.504997253417969,onshore
29.435734,-90.938263,5.504997253417969,onshore
29.434593,-90.917694,5.441869735717773,onshore
29.433456,-90.897156,5.441869735717773,onshore
29.474365,-100.672119,5.737007617950439,onshore
29.475395,-100.65155,5.737007617950439,onshore
29.476448,-100.630951,5.764251232147217,onshore
29.562679,-98.363831,5.585025787353516,onshore
29.563198,-98.343201,5.549293994903564,onshore
29.563728,-98.322571,5.549293994903564,onshore
29.583393,-94.668152,5.469344615936279,onshore
29.454777,-90.95752,5.504997253417969,onshore
29.453636,-90.936951,5.504997253417969,onshore
29.452499,-90.916382,5.441869735717773,onshore
29.295658,-103.609497,6.813538074493408,onshore
29.492287,-100.673309,5.737007617950439,onshore
29.493317,-100.65274,5.737007617950439,onshore
29.49437,-100.632141,5.764251232147217,onshore
29.539688,-99.622681,5.532794952392578,onshore
29.581154,-98.343811,5.549293994903564,onshore
29.581673,-98.323181,5.549293994903564,onshore
29.582191,-98.302551,5.530292987823486,onshore
29.58271,-98.281891,5.530292987823486,onshore
29.608829,-95.369995,5.346288681030273,onshore
29.608681,-95.349335,5.347076416015625,onshore
29.608528,-95.328674,5.347076416015625,onshore
29.608379,-95.308044,5.236700057983398,onshore
29.605976,-95.039551,5.335310459136963,onshore
28.483147,-81.664795,5.60287618637085,onshore
28.479958,-81.644806,5.60287618637085,onshore
29.311813,-103.631897,6.832944393157959,onshore
29.313515,-103.61145,6.832944393157959,onshore
29.596951,-98.427002,5.526756286621094,onshore
29.597504,-98.406342,5.526756286621094,onshore
29.598045,-98.385712,5.58878755569458,onshore
29.599098,-98.344421,5.597180843353271,onshore
29.599625,-98.323761,5.597180843353271,onshore
29.600143,-98.303131,5.528608322143555,onshore
29.604603,-98.11731,5.55886697769165,onshore
29.626923,-95.390503,5.346288681030273,onshore
29.626785,-95.369843,5.346288681030273,onshore
29.626648,-95.349182,5.347076416015625,onshore
29.626492,-95.328522,5.347076416015625,onshore
29.62635,-95.307861,5.236700057983398,onshore
29.613548,-94.316345,5.492891311645508,onshore
29.613174,-94.295685,5.492891311645508,onshore
29.612793,-94.275024,5.404695987701416,onshore
29.555164,-92.314514,5.589776515960693,onshore
29.534943,-91.840454,5.621423721313477,onshore
29.331367,-103.613403,6.832944393157959,onshore
29.339825,-103.510986,6.663227558135986,onshore
29.341496,-103.490479,6.663227558135986,onshore
29.343178,-103.470001,6.635059833526611,onshore
29.593025,-99.150085,5.567919254302979,onshore
29.614368,-98.448273,5.500923633575439,onshore
29.61491,-98.427612,5.526756286621094,onshore
29.615448,-98.406982,5.526756286621094,onshore
29.615982,-98.386322,5.58878755569458,onshore
29.622559,-98.117859,5.55886697769165,onshore
29.623024,-98.097198,5.55886697769165,onshore
29.631508,-94.315887,5.396575927734375,onshore
29.631138,-94.295227,5.396575927734375,onshore
29.630733,-94.274597,5.462152481079102,onshore
29.359371,-103.492401,6.686662673950195,onshore
29.361046,-103.471924,6.686450481414795,onshore
29.632858,-98.428223,5.535356998443604,onshore
29.6334,-98.407593,5.535356998443604,onshore
29.633945,-98.386932,5.557340145111084,onshore
29.640507,-98.118408,5.57321310043335,onshore
29.649837,-94.336121,5.406569004058838,onshore
29.649471,-94.31546,5.396575927734375,onshore
29.649086,-94.2948,5.396575927734375,onshore
29.648697,-94.274139,5.462152481079102,onshore
29.648315,-94.253479,5.462152481079102,onshore
29.603664,-92.642731,5.634346485137939,onshore
29.602921,-92.622101,5.626899242401123,onshore
29.602165,-92.601471,5.626899242401123,onshore
29.667419,-94.315033,5.396575927734375,onshore
29.667042,-94.294373,5.396575927734375,onshore
29.666653,-94.273682,5.462152481079102,onshore
29.666271,-94.253021,5.462152481079102,onshore
29.665874,-94.232361,5.523321628570557,onshore
29.665478,-94.21167,5.523321628570557,onshore
29.621609,-92.641876,5.634346485137939,onshore
29.62085,-92.621216,5.626899242401123,onshore
29.620098,-92.600586,5.626899242401123,onshore
29.619328,-92.579956,5.579830169677734,onshore
29.573212,-91.507355,5.695728302001953,onshore
29.357082,-103.947052,6.763827800750732,onshore
29.358852,-103.926575,6.763827800750732,onshore
29.360626,-103.906097,6.7431960105896,onshore
29.362404,-103.88562,6.7431960105896,onshore
29.700722,-95.88623,5.358824253082275,onshore
29.685001,-94.293915,5.400966644287109,onshore
29.684624,-94.273254,5.347814083099365,onshore
29.684227,-94.252563,5.347814083099365,onshore
29.683826,-94.231903,5.362770557403564,onshore
29.68343,-94.211243,5.362770557403564,onshore
29.679638,-94.025177,5.462097644805908,onshore
29.639561,-92.640991,5.570796966552734,onshore
29.638802,-92.620361,5.490479946136475,onshore
29.638035,-92.599701,5.622253894805908,onshore
29.373146,-103.969574,6.780310153961182,onshore
29.374931,-103.949097,6.763827800750732,onshore
29.376713,-103.928619,6.763827800750732,onshore
29.378483,-103.908142,6.7431960105896,onshore
29.380245,-103.887634,6.7431960105896,onshore
29.382,-103.867157,6.727786540985107,onshore
29.687267,-98.409454,5.511972904205322,onshore
29.718716,-95.906921,5.283650398254395,onshore
29.718685,-95.88623,5.283650398254395,onshore
29.716003,-95.286285,5.404573440551758,onshore
29.715832,-95.265594,5.355307102203369,onshore
29.71566,-95.244904,5.355307102203369,onshore
29.715488,-95.224213,5.342082500457764,onshore
29.715324,-95.203522,5.342082500457764,onshore
29.702198,-94.252136,5.347814083099365,onshore
28.413601,-80.584076,5.700887680053711,onshore
29.389225,-103.992126,6.780310153961182,onshore
29.390995,-103.971619,6.72997522354126,onshore
29.392776,-103.951141,6.738311767578125,onshore
29.396336,-103.910156,6.785731792449951,onshore
29.398098,-103.889648,6.785731792449951,onshore
29.39986,-103.869171,6.67838716506958,onshore
29.410339,-103.746185,6.758823871612549,onshore
29.412067,-103.725677,6.758823871612549,onshore
29.440792,-103.377014,6.670768737792969,onshore
29.705219,-98.410065,5.511972904205322,onshore
29.705765,-98.389404,5.466406345367432,onshore
29.736656,-95.886169,5.283650398254395,onshore
29.733959,-95.286072,5.404573440551758,onshore
29.73381,-95.265381,5.355307102203369,onshore
29.733639,-95.24469,5.355307102203369,onshore
29.733459,-95.223999,5.342082500457764,onshore
29.733288,-95.203308,5.342082500457764,onshore
29.407074,-103.994171,6.72997522354126,onshore
29.414188,-103.91217,6.785731792449951,onshore
29.415958,-103.891693,6.785731792449951,onshore
29.417713,-103.871185,6.67838716506958,onshore
29.42992,-103.727661,6.758823871612549,onshore
29.431664,-103.707153,6.754096508026123,onshore
29.457016,-103.399414,6.670768737792969,onshore
29.45866,-103.378906,6.670768737792969,onshore
29.46032,-103.358398,6.699300289154053,onshore
29.723186,-98.410706,5.512580394744873,onshore
29.752094,-95.30661,5.373780727386475,onshore
29.751938,-95.285889,5.373780727386475,onshore
29.751431,-95.223816,5.393856048583984,onshore
29.751251,-95.203125,5.393856048583984,onshore
29.730297,-93.878845,5.499475479125977,onshore
29.691879,-92.597076,5.505733013153076,onshore
29.56039,-90.018799,5.571261882781982,onshore
29.424934,-103.996216,6.72997522354126,onshore
29.435574,-103.87323,6.732632160186768,onshore
29.447788,-103.729645,6.746306896209717,onshore
29.449524,-103.709137,6.754096508026123,onshore
29.631672,-101.09671,6.003807067871094,onshore
29.45343,-103.875244,6.732632160186768,onshore
29.465656,-103.731628,6.746306896209717,onshore
29.467384,-103.711121,6.754096508026123,onshore
29.649601,-101.098022,6.003807067871094,onshore
29.650734,-101.077393,5.989261627197266,onshore
29.727783,-99.404694,5.572631359100342,onshore
29.788033,-95.306244,5.373780727386475,onshore
29.787868,-95.285522,5.373780727386475,onshore
29.787704,-95.264832,5.353629589080811,onshore
29.784939,-94.974915,5.395105838775635,onshore
29.784706,-94.954224,5.423853397369385,onshore
29.667297,-91.232056,5.431077480316162,onshore
29.481789,-103.75415,6.746658325195312,onshore
29.483524,-103.733643,6.746658325195312,onshore
29.5583,-102.788574,6.439517498016357,onshore
29.655861,-101.305603,6.103416442871094,onshore
29.657051,-101.285004,6.103416442871094,onshore
29.667534,-101.099335,6.003807067871094,onshore
29.744961,-99.426239,5.572631359100342,onshore
29.745728,-99.405579,5.572631359100342,onshore
29.746498,-99.384888,5.617774963378906,onshore
29.80291,-94.97467,5.343845844268799,onshore
29.802685,-94.953949,5.390383243560791,onshore
29.78651,-93.980713,5.419530868530273,onshore
29.770241,-93.339111,5.421957492828369,onshore
29.74725,-92.635803,5.401102066040039,onshore
29.746498,-92.615112,5.401102066040039,onshore
29.745728,-92.594421,5.304158687591553,onshore
28.501259,-80.564606,5.790910720825195,onshore
29.576195,-102.790314,6.439517498016357,onshore
29.577713,-102.769745,6.439517498016357,onshore
29.671402,-101.348236,6.141216278076172,onshore
29.673786,-101.307007,6.116369724273682,onshore
29.674965,-101.286377,6.116369724273682,onshore
29.755009,-99.633911,5.556682109832764,onshore
29.755817,-99.613251,5.556682109832764,onshore
29.756622,-99.59256,5.576097965240479,onshore
29.762924,-99.427124,5.539306163787842,onshore
29.763683,-99.406433,5.539306163787842,onshore
29.764454,-99.385742,5.597185611724854,onshore
29.765205,-99.365082,5.597185611724854,onshore
29.820889,-94.974396,5.343845844268799,onshore
29.818901,-94.808655,5.498613357543945,onshore
29.765957,-92.655609,5.472395420074463,onshore
29.765205,-92.634918,5.415077209472656,onshore
29.764454,-92.614258,5.415077209472656,onshore
29.5956,-102.771484,6.530763149261475,onshore
29.597122,-102.750916,6.401344299316406,onshore
29.688114,-101.37027,6.119838714599609,onshore
29.691708,-101.30835,6.116369724273682,onshore
29.692902,-101.28772,6.116369724273682,onshore
29.772141,-99.655548,5.618242263793945,onshore
29.772945,-99.634857,5.556682109832764,onshore
29.773766,-99.614197,5.556682109832764,onshore
29.774563,-99.593506,5.576097965240479,onshore
29.780884,-99.428009,5.539306163787842,onshore
29.781639,-99.407318,5.539306163787842,onshore
29.782406,-99.386627,5.597185611724854,onshore
29.815639,-98.310272,5.535675048828125,onshore
29.836868,-94.80835,5.444418430328369,onshore
29.836601,-94.787628,5.454063415527344,onshore
29.787601,-92.758179,5.443920135498047,onshore
29.78688,-92.737488,5.443920135498047,onshore
29.786148,-92.716797,5.465499401092529,onshore
29.78466,-92.675415,5.472395420074463,onshore
29.783916,-92.654724,5.472395420074463,onshore
29.783157,-92.634064,5.415077209472656,onshore
29.782406,-92.613373,5.415077209472656,onshore
29.710155,-91.021881,5.327739238739014,onshore
28.866096,-82.623047,5.767061710357666,onshore
29.615009,-102.752655,6.401344299316406,onshore
29.706051,-101.371643,6.119838714599609,onshore
29.707245,-101.351013,6.141216278076172,onshore
29.709637,-101.309723,6.116369724273682,onshore
29.710827,-101.289093,6.16650915145874,onshore
29.790916,-99.635803,5.595805644989014,onshore
29.791721,-99.615112,5.595805644989014,onshore
29.792522,-99.594421,5.589605808258057,onshore
29.84671,-97.710052,5.532498836517334,onshore
29.854855,-94.808044,5.444418430328369,onshore
29.805565,-92.757355,5.495265483856201,onshore
29.804844,-92.736664,5.495265483856201,onshore
29.8041,-92.715973,5.37058687210083,onshore
29.803368,-92.695251,5.37058687210083,onshore
29.802624,-92.674561,5.413582324981689,onshore
29.801121,-92.633179,5.44627046585083,onshore
29.800354,-92.612488,5.44627046585083,onshore
29.781654,-92.136658,5.427647113800049,onshore
29.551517,-103.782684,6.788749694824219,onshore
29.553261,-103.762146,6.788749694824219,onshore
29.72517,-101.352386,6.138802051544189,onshore
29.823528,-92.756531,5.495265483856201,onshore
29.8228,-92.735809,5.495265483856201,onshore
29.822067,-92.715118,5.37058687210083,onshore
29.81049,-92.404633,5.493912220001221,onshore
29.79961,-92.135651,5.459962844848633,onshore
29.798737,-92.11496,5.47019624710083,onshore
29.567638,-103.805237,6.699899196624756,onshore
29.569378,-103.784668,6.788749694824219,onshore
29.571129,-103.76413,6.788749694824219,onshore
29.650803,-102.756134,6.440061569213867,onshore
29.652317,-102.735535,6.440061569213867,onshore
29.740688,-101.395081,6.182371139526367,onshore
29.741901,-101.37442,6.182371139526367,onshore
29.743099,-101.35376,6.138802051544189,onshore
29.782288,-100.630615,5.818992614746094,onshore
29.796379,-100.341156,5.781299114227295,onshore
29.797356,-100.320465,5.781299114227295,onshore
29.798321,-100.299805,5.797974109649658,onshore
29.875446,-93.936646,5.410711765289307,onshore
29.83551,-92.590027,5.417443752288818,onshore
29.834743,-92.569336,5.417443752288818,onshore
29.833973,-92.548615,5.427419662475586,onshore
29.828442,-92.403717,5.493912220001221,onshore
29.817554,-92.134644,5.459962844848633,onshore
29.574932,-103.930511,6.682970523834229,onshore
29.582008,-103.848328,6.674200057983398,onshore
29.58551,-103.807251,6.699899196624756,onshore
29.587254,-103.786682,6.788749694824219,onshore
29.588989,-103.766113,6.788749694824219,onshore
29.590729,-103.745575,6.723117828369141,onshore
29.670219,-102.737274,6.506940841674805,onshore
29.75983,-101.375793,6.11489725112915,onshore
29.761032,-101.355164,6.066125392913818,onshore
29.769325,-101.210571,6.119773864746094,onshore
29.79604,-100.714539,5.858940601348877,onshore
29.797096,-100.693848,5.858940601348877,onshore
29.798141,-100.673187,5.875738620758057,onshore
29.799187,-100.652496,5.875738620758057,onshore
29.801262,-100.611145,5.90082311630249,onshore
29.814323,-100.342285,5.781299114227295,onshore
29.8153,-100.321594,5.781299114227295,onshore
29.816269,-100.300903,5.797974109649658,onshore
29.817238,-100.280212,5.797974109649658,onshore
29.913868,-96.695007,5.495178699493408,onshore
29.910069,-94.910828,5.388111591339111,onshore
29.878036,-93.334961,5.405559062957764,onshore
29.853474,-92.589142,5.417443752288818,onshore
29.852715,-92.56842,5.417443752288818,onshore
29.851944,-92.547729,5.427419662475586,onshore
29.851158,-92.527039,5.427419662475586,onshore
29.848808,-92.464905,5.431650161743164,onshore
29.848003,-92.444183,5.431650161743164,onshore
29.847202,-92.423492,5.486737728118896,onshore
29.563812,-104.261215,6.652184009552002,onshore
29.605129,-103.788696,6.76652717590332,onshore
29.606876,-103.768127,6.76652717590332,onshore
29.612068,-103.706451,6.854320526123047,onshore
29.613781,-103.685883,6.854320526123047,onshore
29.780159,-101.335876,6.066125392913818,onshore
29.809719,-100.798462,5.865740299224854,onshore
29.810791,-100.777802,5.865740299224854,onshore
29.811863,-100.757111,5.875665664672852,onshore
29.812916,-100.73645,5.875665664672852,onshore
29.813988,-100.715759,5.858940601348877,onshore
29.815048,-100.695068,5.858940601348877,onshore
29.816086,-100.674377,5.875738620758057,onshore
29.817142,-100.653717,5.875738620758057,onshore
29.818176,-100.633026,5.90082311630249,onshore
29.819214,-100.612335,5.90082311630249,onshore
29.832279,-100.343384,5.724143505096436,onshore
29.833248,-100.322693,5.724143505096436,onshore
29.834225,-100.302002,5.780171871185303,onshore
29.864353,-99.598145,5.62244987487793,onshore
29.880295,-99.163116,5.587528228759766,onshore
29.932705,-96.570679,5.414588928222656,onshore
30.609077,-104.893158,6.694329738616943,onshore
30.611084,-104.872314,6.730047702789307,onshore
30.613079,-104.851501,6.730047702789307,onshore
30.668819,-104.246948,6.472009181976318,onshore
30.683514,-104.080017,6.425660610198975,onshore
30.685329,-104.059143,6.482234954833984,onshore
30.687134,-104.038269,6.457850933074951,onshore
30.68895,-104.017395,6.457850933074951,onshore
30.730888,-103.516083,6.477483749389648,onshore
30.732582,-103.495178,6.477483749389648,onshore
30.734261,-103.474274,6.525412082672119,onshore
30.808136,-102.490753,6.468517303466797,onshore
30.809589,-102.469818,6.418952465057373,onshore
30.812492,-102.427917,6.417844295501709,onshore
30.815384,-102.386017,6.391309261322021,onshore
30.818253,-102.344116,6.395596981048584,onshore
30.819679,-102.323151,6.395596981048584,onshore
30.821106,-102.302185,6.396701812744141,onshore
30.822521,-102.28125,6.396701812744141,onshore
30.823933,-102.260284,6.412113189697266,onshore
30.82534,-102.239319,6.383630752563477,onshore
30.82674,-102.218384,6.383630752563477,onshore
30.83231,-102.134521,6.310513019561768,onshore
30.835068,-102.09259,6.421409606933594,onshore
30.836433,-102.071625,6.416084766387939,onshore
30.837791,-102.050659,6.416084766387939,onshore
30.839153,-102.029694,6.390687942504883,onshore
30.845886,-101.924866,6.353616237640381,onshore
30.847225,-101.90387,6.299066066741943,onshore
30.919579,-100.62323,5.988365173339844,onshore
30.920624,-100.602203,5.988365173339844,onshore
30.921646,-100.581177,6.048069477081299,onshore
31.008595,-98.181854,5.735347747802734,onshore
31.009087,-98.160767,5.735347747802734,onshore
31.009571,-98.139709,5.735817432403564,onshore
31.010052,-98.118652,5.715111255645752,onshore
31.010529,-98.097565,5.715111255645752,onshore
31.021225,-97.549622,5.575790882110596,onshore
29.8596,-81.271179,5.612585067749023,onshore
30.627014,-104.895477,6.694329738616943,onshore
30.629002,-104.874634,6.730047702789307,onshore
30.631008,-104.853806,6.739477157592773,onshore
30.632988,-104.832977,6.714407444000244,onshore
30.683048,-104.290833,6.590413570404053,onshore
30.684906,-104.269974,6.543291091918945,onshore
30.694153,-104.165619,6.372547149658203,onshore
30.701462,-104.082123,6.425660610198975,onshore
30.703278,-104.061249,6.482234954833984,onshore
30.748856,-103.518036,6.477483749389648,onshore
30.750546,-103.497131,6.457311630249023,onshore
30.752224,-103.476227,6.495272159576416,onshore
30.753902,-103.455322,6.495272159576416,onshore
30.823196,-102.534363,6.419503688812256,onshore
30.824665,-102.513428,6.468517303466797,onshore
30.826134,-102.492462,6.468517303466797,onshore
30.827595,-102.471497,6.418952465057373,onshore
30.829044,-102.450562,6.418952465057373,onshore
30.830498,-102.429596,6.468488693237305,onshore
30.83194,-102.40863,6.468488693237305,onshore
30.833385,-102.387695,6.357871532440186,onshore
30.83482,-102.36673,6.357871532440186,onshore
30.836243,-102.345764,6.353925228118896,onshore
30.837677,-102.324829,6.353925228118896,onshore
30.839104,-102.303833,6.41165018081665,onshore
30.840523,-102.282898,6.41165018081665,onshore
30.841927,-102.261932,6.396691799163818,onshore
30.843338,-102.240967,6.396691799163818,onshore
30.844746,-102.220001,6.411143779754639,onshore
30.853058,-102.094177,6.421409606933594,onshore
30.854431,-102.073242,6.416084766387939,onshore
30.855797,-102.052246,6.416084766387939,onshore
30.858517,-102.010315,6.390687942504883,onshore
30.859867,-101.989319,6.3424391746521,onshore
30.861214,-101.968353,6.3424391746521,onshore
30.86256,-101.947388,6.353616237640381,onshore
30.863899,-101.926422,6.353616237640381,onshore
30.865231,-101.905426,6.299066066741943,onshore
30.86919,-101.842499,6.262779235839844,onshore
30.87051,-101.821533,6.192386627197266,onshore
30.938648,-100.603424,5.988365173339844,onshore
30.939686,-100.582397,6.048069477081299,onshore
31.02763,-98.140289,5.735817432403564,onshore
30.975517,-92.216888,5.476419448852539,onshore
30.903015,-90.724243,5.377858638763428,onshore
30.811272,-89.298035,5.383656978607178,onshore
30.71228,-88.043152,5.542195796966553,onshore
30.307037,-84.242371,5.458446979522705,onshore
30.644936,-104.897797,6.727991580963135,onshore
30.646938,-104.876953,6.739477157592773,onshore
30.64893,-104.856125,6.739477157592773,onshore
30.72123,-104.063354,6.337034225463867,onshore
30.723038,-104.04248,6.337034225463867,onshore
30.72485,-104.021576,6.367109298706055,onshore
30.766819,-103.52002,6.507568359375,onshore
30.768509,-103.499084,6.457311630249023,onshore
30.770195,-103.47818,6.495272159576416,onshore
30.842655,-102.515137,6.48108434677124,onshore
30.844131,-102.494171,6.48108434677124,onshore
30.845585,-102.473206,6.460879802703857,onshore
30.84848,-102.431274,6.468488693237305,onshore
30.849937,-102.410339,6.468488693237305,onshore
30.851383,-102.389374,6.357871532440186,onshore
30.852814,-102.368408,6.357871532440186,onshore
30.85424,-102.347443,6.353925228118896,onshore
30.855667,-102.326477,6.353925228118896,onshore
30.857086,-102.305511,6.41165018081665,onshore
30.858517,-102.284546,6.41165018081665,onshore
30.859928,-102.26355,6.396691799163818,onshore
30.861328,-102.242615,6.396691799163818,onshore
30.862736,-102.221619,6.411143779754639,onshore
30.864143,-102.200653,6.411143779754639,onshore
30.872437,-102.074829,6.399673461914062,onshore
30.873802,-102.053833,6.399673461914062,onshore
30.875168,-102.032867,6.392475128173828,onshore
30.876518,-102.011902,6.392475128173828,onshore
30.877872,-101.990906,6.350969791412354,onshore
30.879223,-101.96994,6.350969791412354,onshore
30.880562,-101.948944,6.347537994384766,onshore
30.881897,-101.927979,6.347537994384766,onshore
30.888519,-101.823059,6.192386627197266,onshore
31.041153,-98.330566,5.755165576934814,onshore
30.741001,-104.044586,6.337034225463867,onshore
30.742805,-104.023682,6.367109298706055,onshore
30.86504,-102.453949,6.460879802703857,onshore
30.866486,-102.432983,6.468488693237305,onshore
30.867928,-102.412018,6.468488693237305,onshore
30.869377,-102.391052,6.357871532440186,onshore
30.870811,-102.370056,6.436456203460693,onshore
30.872246,-102.349091,6.427568912506104,onshore
30.873672,-102.328125,6.427568912506104,onshore
30.876518,-102.286194,6.403400421142578,onshore
30.877926,-102.265198,6.358544826507568,onshore
30.879341,-102.244232,6.358544826507568,onshore
30.880733,-102.223267,6.405687808990479,onshore
30.884914,-102.160339,6.466712951660156,onshore
30.886314,-102.139343,6.448535442352295,onshore
30.893166,-102.034454,6.392475128173828,onshore
30.894524,-102.013458,6.392475128173828,onshore
30.907845,-101.803589,6.192386627197266,onshore
31.064713,-93.900757,5.31995153427124,onshore
31.003731,-92.025421,5.482119083404541,onshore
30.736885,-104.297348,6.490539073944092,onshore
30.74062,-104.255585,6.525434494018555,onshore
30.758953,-104.046692,6.44710111618042,onshore
30.884483,-102.434662,6.471202850341797,onshore
30.885933,-102.413696,6.471202850341797,onshore
30.887371,-102.3927,6.436456203460693,onshore
30.890247,-102.350769,6.427568912506104,onshore
30.89167,-102.329773,6.427568912506104,onshore
30.898746,-102.224915,6.405687808990479,onshore
30.900146,-102.203918,6.405687808990479,onshore
30.901539,-102.182922,6.466712951660156,onshore
30.902931,-102.161957,6.466712951660156,onshore
30.904312,-102.140961,6.448535442352295,onshore
30.905693,-102.119995,6.440932750701904,onshore
30.90707,-102.098999,6.440932750701904,onshore
30.908451,-102.078003,6.399673461914062,onshore
30.909817,-102.057007,6.399673461914062,onshore
30.915234,-101.973083,6.362544536590576,onshore
31.090149,-94.25885,5.406478404998779,onshore
31.081814,-93.858032,5.358031749725342,onshore
30.612206,-86.410217,5.387007236480713,onshore
30.684593,-105.05072,6.75182580947876,onshore
30.686634,-105.029877,6.627181529998779,onshore
30.688656,-105.009033,6.627181529998779,onshore
30.756699,-104.278625,6.540714263916016,onshore
30.758564,-104.257751,6.540714263916016,onshore
30.916748,-102.226532,6.362836837768555,onshore
30.918148,-102.205536,6.362836837768555,onshore
30.919537,-102.18457,6.413173198699951,onshore
30.920937,-102.163574,6.413173198699951,onshore
30.922321,-102.142578,6.398972034454346,onshore
30.923702,-102.121582,6.398972034454346,onshore
30.925083,-102.100586,6.445737361907959,onshore
30.926449,-102.07959,6.451871395111084,onshore
30.927822,-102.058624,6.451871395111084,onshore
31.026798,-91.728516,5.469448089599609,onshore
